,trust,group,score,dc_score,bc_score,pr_score
0,1,2,0.27348677083982176,0.26452905811623245,0.005886618194794281,0.0030710945287950103
1,0,3,0.19289201997423666,0.18837675350701402,0.002273017500394572,0.0022422489668280773
2,1,3,0.29341854981202065,0.28456913827655306,0.005624071906339895,0.003225339629127681
3,1,2,0.17255018549464007,0.16833667334669336,0.0021648902259478933,0.0020486219219988163
4,1,3,0.2049679167166964,0.2004008016032064,0.0022007993385334845,0.0023663157749565186
5,1,2,0.1146554296396616,0.11222444889779558,0.0008903522894835164,0.0015406284523825074
6,1,1,0.17638388746473557,0.1723446893787575,0.00195389461117776,0.0020853034748003255
7,1,3,0.22565230698442598,0.22044088176352702,0.002639313214443143,0.002572112006455813
8,0,3,0.2598398250288612,0.25250501002004005,0.004425535852166316,0.002909279156654836
9,1,2,0.20707304410186672,0.2004008016032064,0.00419740644205621,0.002474836056604125
10,1,2,0.08578989043343524,0.08416833667334668,0.0004375647930212881,0.001183988967067271
11,0,4,0.31094401805588495,0.3006012024048096,0.0068643120423631495,0.0034785036087121917
12,1,1,0.22193577931510028,0.21643286573146292,0.0029999802408680314,0.0025029333427693395
13,1,2,0.11043923988911973,0.10821643286573146,0.0007765447907325078,0.0014462622326557617
14,1,2,0.17708247216509626,0.1723446893787575,0.002546125553846195,0.0021916572324925656
15,1,2,0.19420993050931126,0.18837675350701402,0.003527010465413022,0.002306166536884242
16,1,3,0.11425100651738539,0.11222444889779558,0.0005700209984410495,0.0014565366211487648
17,0,4,0.26481175094451087,0.2565130260521042,0.0053245128121414504,0.00297421208026519
18,1,1,0.28351371243925144,0.27655310621242485,0.003867488084615745,0.0030931181422108748
19,1,1,0.23871030289236725,0.23246492985971942,0.003557308617877729,0.0026880644147700894
20,1,2,0.07342322153941809,0.0721442885771543,0.00022908360113574542,0.001049849361128046
21,0,4,0.3493557709798658,0.3366733466933867,0.008845479143861006,0.0038369451426180645
22,0,4,0.3192032704688773,0.30861723446893785,0.007104473394013292,0.0034815626059261947
23,0,4,0.2813369155229507,0.2725450901803607,0.0056328531720147125,0.003158972170575242
24,1,2,0.1271220119762559,0.12424849699398796,0.001257148690029788,0.0016163662922381223
25,1,2,0.0942180753168475,0.09218436873747494,0.0007273920748647924,0.0013063145045077718
26,1,2,0.13109079785569283,0.1282565130260521,0.001179406755919815,0.0016548780737209137
27,1,1,0.08573305184643008,0.08416833667334668,0.0004000207398470974,0.0011646944332363062
28,1,1,0.21765261111732104,0.2124248496993988,0.00273506265389409,0.0024926987640281526
29,1,1,0.2793306798437829,0.2725450901803607,0.0037128257257342365,0.0030727639376879673
30,0,3,0.13868349436323016,0.13627254509018036,0.0007125970646153242,0.0016983522084344739
31,0,4,0.26822851741169784,0.2605210420841683,0.0046834939710409034,0.00302398135648865
32,0,4,0.19300953546241392,0.18837675350701402,0.002359585135752407,0.0022731968196474995
33,0,4,0.23443283409662496,0.2284569138276553,0.0032958574092146952,0.002680062859754964
34,1,3,0.25217189033552984,0.2444889779559118,0.004791375567774445,0.002891536811843589
35,1,1,0.17585644464887185,0.1723446893787575,0.001470742269417562,0.002041013000696797
36,1,3,0.15184824055783028,0.14829659318637273,0.001708530767755614,0.0018431166037019314
37,0,4,0.18523857894874382,0.18036072144288576,0.002673542059092665,0.002204315446765393
38,1,3,0.23412617166198693,0.2284569138276553,0.003000079097499193,0.002669178736832455
39,0,4,0.15549849995259613,0.15230460921843686,0.0013226736629364797,0.0018712170712227839
40,1,3,0.34895001345505205,0.3366733466933867,0.00849178092327881,0.0037848858383865694
41,1,3,0.1512642606569198,0.14829659318637273,0.0011405701345001435,0.0018270973360469448
42,1,1,0.22142897610538562,0.21643286573146292,0.0024702086879635527,0.0025259016859591537
43,0,4,0.2851746406052504,0.27655310621242485,0.005442174246235933,0.003179360146589615
44,0,4,0.2861193364173355,0.27655310621242485,0.006356994921200778,0.0032092352837098707
45,1,1,0.21801966765274655,0.2124248496993988,0.003089499088328058,0.002505318865019691
46,1,3,0.08597300078743468,0.08416833667334668,0.0006121272706604546,0.001192536843427541
47,0,3,0.20093972266194302,0.19639278557114226,0.0022090615321677474,0.0023378755586330275
48,1,1,0.16393351394782224,0.16032064128256512,0.0016681979242744386,0.0019446747409826597
49,1,3,0.2592275810735966,0.25250501002004005,0.0038309629860510037,0.0028916080675055224
50,0,4,0.18923556991005702,0.1843687374749499,0.002600510260619853,0.0022663221744872635
51,1,1,0.1772833358386831,0.1723446893787575,0.002822681332353121,0.0021159651275724956
52,0,4,0.20552218110496126,0.2004008016032064,0.0027221945000135135,0.00239918500174135
53,1,1,0.13511315585645384,0.13226452905811623,0.0012003408799239987,0.0016482859184136361
54,1,1,0.23386784022534815,0.2284569138276553,0.002794580110848322,0.0026163462868445315
55,1,2,0.2022726806263887,0.19639278557114226,0.0034493009118140173,0.0024305941434324078
56,0,4,0.3349179659752149,0.3246492985971944,0.0065922972067510455,0.0036763701712694804
57,0,3,0.11420890390216568,0.11222444889779558,0.0005334769695764193,0.0014509780347936713
58,1,1,0.21695752847351793,0.2124248496993988,0.0020855405934175042,0.0024471381807016344
59,1,3,0.18849988291759756,0.1843687374749499,0.0019307115348867563,0.0022004339077609323
60,1,1,0.29403442111343786,0.28456913827655306,0.006194271907028753,0.003271010929856062
61,1,1,0.18840368200018523,0.1843687374749499,0.001842551509841151,0.0021923930153941876
62,1,1,0.1307139158616116,0.1282565130260521,0.0008295901252581752,0.0016278127103013153
63,0,4,0.04922691765382288,0.04809619238476953,0.0002922742718263984,0.0008384509972269514
64,1,1,0.20514839320278377,0.2004008016032064,0.002393494502124778,0.002354097097452595
65,0,4,0.17638125656490652,0.1723446893787575,0.0019144799436541088,0.0021220872424949255
66,1,1,0.1921049806707251,0.18837675350701402,0.0015404510452735655,0.002187776118437521
67,0,4,0.26808669674423635,0.2605210420841683,0.004537120270306677,0.003028534389761345
68,1,2,0.1562276705957001,0.15230460921843686,0.0020003523009058995,0.0019227090763573617
69,1,3,0.09377968484875175,0.09218436873747494,0.0003417360224456182,0.001253580088831177
70,0,4,0.25466279120391316,0.24849699398797592,0.003324243254752037,0.0028415539611851594
71,1,2,0.16061993377965017,0.156312625250501,0.002289526018396893,0.002017782510752287
72,0,3,0.20586421061842677,0.2004008016032064,0.003069758519148008,0.00239365049607237
73,1,2,0.218018561081048,0.2124248496993988,0.00302702513733684,0.00256668624431237
74,1,3,0.20869391717892202,0.20440881763527052,0.0019023165324033183,0.002382783011248158
75,0,4,0.14750209408810547,0.1442885771543086,0.0014160717735505865,0.0017974451602463005
76,1,3,0.03673189845703853,0.03607214428857715,0.0,0.0006597541684613797
77,0,4,0.21788749339577865,0.2124248496993988,0.0029563134581096673,0.002506330238270177
78,1,2,0.11882029414722671,0.11623246492985971,0.0009998423630194395,0.0015879868543475614
79,0,4,0.18106112054442397,0.17635270541082163,0.0025549581854440225,0.0021534569481583246
80,0,4,0.23093089636527758,0.22444889779559116,0.0038368741332741258,0.00264512443641228
81,1,1,0.20116123738691635,0.19639278557114226,0.002455034731055073,0.002313417084719009
82,1,3,0.17191791085873304,0.16833667334669336,0.0015613722690050764,0.0020198652430345903
83,1,2,0.26519958352118356,0.2565130260521042,0.005650990013478672,0.0030355674556006916
