,trust,group,score,dc_score,bc_score,pr_score
0,1,3,0.20137194761754207,0.19639278557114226,0.0025698629831229633,0.0024092990632768544
1,0,4,0.11889209696093228,0.11623246492985971,0.001102023966402901,0.0015576080646696696
2,1,3,0.4070183626896649,0.3927855711422845,0.009797563743332882,0.004435227804047458
3,1,2,0.1393408310589743,0.13627254509018036,0.0012749950216556676,0.0017932909471382492
4,1,3,0.15987994417136944,0.156312625250501,0.0016024655121422802,0.0019648534087261687
5,0,4,0.2017058945187527,0.19639278557114226,0.002865270204196913,0.0024478387434135346
6,1,3,0.23170254883039057,0.22444889779559116,0.004501725627459596,0.0027519254073398096
7,1,1,0.09824461483786884,0.09619238476953906,0.0007094779713708806,0.001342752096958882
8,1,1,0.13101963660384902,0.1282565130260521,0.001060789551509846,0.0017023340262870739
9,1,3,0.0857890273321963,0.08416833667334668,0.00041148887152149077,0.0012092017873281196
10,1,2,0.21813518126664116,0.2124248496993988,0.0031332969878935194,0.002577034579348845
11,0,4,0.19852065986015657,0.19238476953907813,0.003651565676107558,0.0024843246449708844
12,1,2,0.1885314342734864,0.1843687374749499,0.0019124301204913583,0.002250266678045157
13,1,1,0.1972838899856385,0.19238476953907813,0.002488490211455518,0.0024106302351048384
14,0,4,0.22269410450594154,0.21643286573146292,0.0036280771298262903,0.002633161644652331
15,1,3,0.1965723192323051,0.19238476953907813,0.0018517726384810408,0.00233577705474591
16,1,2,0.2600640922638428,0.25250501002004005,0.004564696070194976,0.0029943861736077453
17,0,4,0.20826979279792027,0.2004008016032064,0.005270552580702088,0.0025984386140117813
18,0,4,0.1351388923937609,0.13226452905811623,0.0011324963972114495,0.0017418669384332225
19,1,3,0.26348453905607055,0.2565130260521042,0.003945171723065295,0.0030263412809010525
20,1,1,0.2893912234225864,0.280561122244489,0.005528375698123088,0.0033017254799743126
21,0,4,0.13947112070076875,0.13627254509018036,0.0013978226722956668,0.0018007529382927292
22,1,1,0.2140739651153984,0.20841683366733466,0.0031096381715154764,0.0025474932765482783
23,0,4,0.25665035848566514,0.24849699398797592,0.005155735763060647,0.0029976287346285616
24,1,1,0.1514982592672515,0.14829659318637273,0.0012817156997562997,0.0019199503811224605
25,1,3,0.24152395546347663,0.23647294589178355,0.0022805923613632003,0.0027704172103298857
26,1,2,0.22248093834316518,0.21643286573146292,0.0033860714539336104,0.002662001157768645
27,1,3,0.2854617311535297,0.27655310621242485,0.00566291146054063,0.0032457134805641986
28,1,3,0.03681967575025238,0.03607214428857715,6.14833503037863e-05,0.0006860481113714393
29,1,2,0.18097778813875073,0.17635270541082163,0.0023749161501541763,0.0022501665777749234
30,1,2,0.20256627153838508,0.19639278557114226,0.003704474106045578,0.002469011861197251
31,1,2,0.14766255804197845,0.1442885771543086,0.0015147559439196347,0.0018592249437502217
32,1,3,0.23050612760556718,0.22444889779559116,0.0033481225187964314,0.002709107291179591
33,1,2,0.1968138477089135,0.19238476953907813,0.0020449360138559925,0.0023841421559793767
34,0,4,0.2942283908739619,0.28456913827655306,0.006268418183197351,0.0033908344142114842
35,1,1,0.24310749590184022,0.23647294589178355,0.003807503980128406,0.002827046029928263
36,1,1,0.2904355325786295,0.280561122244489,0.006528634748888932,0.0033457755852515482
37,1,3,0.23468048002856945,0.2284569138276553,0.0034860831318311893,0.002737483069082988
38,0,4,0.2561106720202372,0.24849699398797592,0.004609787622279957,0.00300389040998126
39,0,3,0.214150593544348,0.20841683366733466,0.0032072758193038738,0.0025264840577094595
40,1,3,0.2307543946394811,0.22444889779559116,0.0036144628541922657,0.002691033989697697
41,1,2,0.2606418533537314,0.25250501002004005,0.005122998762306436,0.003013844571384921
42,1,1,0.14742407758607773,0.1442885771543086,0.0012908752893624148,0.0018446251424067
43,1,2,0.23899123881967668,0.23246492985971942,0.0037145332427062187,0.002811775717251061
44,0,4,0.21402472739756415,0.20841683366733466,0.0030477733122566196,0.0025601204179728854
45,1,3,0.10176170288995177,0.1002004008016032,0.00021928141220017223,0.0013420206761483996
46,1,1,0.16393611065712083,0.16032064128256512,0.0015721547316475772,0.002043314642908129
47,1,2,0.2478902062313765,0.24048096192384769,0.0044950746560605825,0.002914169651468245
48,1,2,0.1312634339138201,0.1282565130260521,0.001260515454077987,0.0017464054336900165
49,1,1,0.16797957161615437,0.16432865731462926,0.001584937175142546,0.0020659771263825772
50,1,1,0.11034843541604056,0.10821643286573146,0.000668685851950353,0.0014633166983587407
51,0,3,0.17989122098205632,0.17635270541082163,0.001382775796367926,0.002155739774866766
52,1,3,0.13848724733751736,0.13627254509018036,0.0005043846073777575,0.0017103176399592517
53,1,2,0.2734608752568909,0.26452905811623245,0.005728535552384138,0.003203281588274324
54,1,2,0.20220748059347027,0.19639278557114226,0.0033718019767007505,0.002442893045627262
55,1,2,0.2744952982360737,0.26452905811623245,0.006758098057884945,0.0032081420619562906
56,1,1,0.1848659113138523,0.18036072144288576,0.0022792204832321546,0.00222596938773439
