,trust,group,score,dc_score,bc_score,pr_score
0,1,1,0.12272606574046241,0.12024048096192384,0.0008874261295649138,0.001598158648973651
1,1,1,0.2057162683704128,0.2004008016032064,0.0028701618696090193,0.0024453048975973993
2,1,2,0.2830382843014451,0.2725450901803607,0.007221127835384182,0.0032720662857001867
3,1,1,0.13499059051041562,0.13226452905811623,0.0009870332165788347,0.0017390282357205625
4,0,3,0.1062988597770271,0.10420841683366733,0.0006938520461840958,0.0013965908971756867
5,1,3,0.22981551269996411,0.22444889779559116,0.002719036382587913,0.0026475785217850312
6,0,4,0.20718718915185988,0.2004008016032064,0.004230746401003765,0.002555641147649727
7,0,4,0.22028876002487666,0.2124248496993988,0.005184995605107339,0.0026789147203705147
8,1,1,0.14782511236281,0.1442885771543086,0.0016611324604305124,0.0018754027480708995
9,1,3,0.10206915834086237,0.1002004008016032,0.0005141431788230607,0.0013546143604361099
10,1,1,0.20243464493313074,0.19639278557114226,0.003578364638470812,0.002463494723517659
11,0,4,0.020574187427942345,0.02004008016032064,0.0,0.0005341072676217057
12,1,2,0.23175742976579958,0.22444889779559116,0.0045808777750233915,0.002727654195185032
13,1,2,0.1715660339639944,0.16833667334669336,0.0011836806746208428,0.002045679942680191
14,1,2,0.20260136306035612,0.19639278557114226,0.003787372248500689,0.0024212052407131856
15,1,2,0.21404235550760844,0.20841683366733466,0.0031044199866902687,0.0025211018535835172
16,1,2,0.3021658161869347,0.2925851703406813,0.0061950971781743564,0.003385548668079074
17,1,2,0.21813588916835747,0.2124248496993988,0.003151741990924189,0.0025592974780344786
18,1,2,0.08566414632019918,0.08416833667334668,0.00030128651798574826,0.001194523128866747
19,1,2,0.1590594877168973,0.156312625250501,0.0008235945290247777,0.0019232679373715304
20,0,3,0.23529736713704263,0.2284569138276553,0.004097405238850072,0.0027430480705372597
21,1,1,0.05317311770331799,0.052104208416833664,0.00018202639828319558,0.0008868828882011359
22,1,2,0.193091564664352,0.18837675350701402,0.0024224276319391685,0.0022923835253988076
23,1,2,0.14365907501398517,0.1402805611222445,0.001575938532178944,0.0018025753595617543
24,1,2,0.22187231752641365,0.21643286573146292,0.0028399543840391564,0.0025994974109115536
25,0,4,0.22351259590262332,0.21643286573146292,0.004432739993340524,0.002646990177819883
26,1,2,0.21325763665318415,0.20841683366733466,0.0023666504294701882,0.0024741525563793114
27,0,4,0.1564204089281764,0.15230460921843686,0.0021144609466370186,0.002001338763102516
28,1,2,0.21349659898957155,0.20841683366733466,0.002582591024606124,0.002497174297630777
29,1,1,0.14384824856715583,0.1402805611222445,0.0017489995502886946,0.0018186878946226427
30,1,1,0.15571182976732614,0.15230460921843686,0.0014504628309089745,0.0019567577179803305
31,0,3,0.16848103454294128,0.16432865731462926,0.0020563320874013215,0.0020960451409107028
32,1,2,0.1886629858057232,0.1843687374749499,0.0020440783518780874,0.00225016997889522
33,0,4,0.04496249825359514,0.044088176352705406,8.054912809650337e-05,0.000793772772793232
34,1,1,0.16002191613371802,0.156312625250501,0.001640721862321758,0.002068569020895271
35,1,2,0.25074693655975727,0.2444889779559118,0.003370982762377087,0.002886975841468395
36,0,4,0.1902514065260105,0.1843687374749499,0.0035477525369390066,0.002334916514121603
37,0,4,0.2744205952074925,0.26452905811623245,0.0066833710314884946,0.003208166059771577
38,1,2,0.2465863871917735,0.24048096192384769,0.003254922902116249,0.0028505023658095914
39,1,1,0.18949501180124959,0.1843687374749499,0.0028022211941987033,0.002324053132100979
40,1,1,0.28577279602649724,0.27655310621242485,0.00593466883396244,0.0032850209801099806
41,0,4,0.1684363989988557,0.16432865731462926,0.0019982695516638305,0.0021094721325626213
42,0,3,0.22595952195809083,0.22044088176352702,0.0029099802327734923,0.002608659961790309
43,1,3,0.163781780828237,0.16032064128256512,0.0014594857652783884,0.0020016537803934933
44,1,2,0.2089975695273305,0.20440881763527052,0.0021587980145217874,0.002429953877538203
45,1,3,0.10207023180516155,0.1002004008016032,0.0004829284272350661,0.001386902576323294
46,0,4,0.3027681564794989,0.2885771543086172,0.010599005974980293,0.0035919961959013954
47,0,3,0.25974431702276474,0.25250501002004005,0.004265341891115279,0.002973965111609397
48,0,4,0.13555218597862995,0.13226452905811623,0.0015247611796388241,0.0017628957408748927
49,0,3,0.1963691838253774,0.19238476953907813,0.0016837393259614857,0.0023006749603377966
50,1,2,0.2566199175109801,0.24849699398797592,0.00515566898543216,0.0029672545375720176
51,1,1,0.15217634711265074,0.14829659318637273,0.0019463066156675721,0.001933447310610435
52,1,2,0.23053039316201565,0.22444889779559116,0.0033725300575627496,0.0027089653088617554
53,0,4,0.1643818843407073,0.16032064128256512,0.001979265773622545,0.0020819772845196345
54,1,2,0.2251129871449614,0.21643286573146292,0.005969924975632642,0.0027101964378658267
55,1,1,0.23177337180344657,0.22444889779559116,0.00458731546321158,0.002737158544643824
56,1,2,0.3183917516750366,0.30861723446893785,0.006203786150541991,0.0035707310555567282
57,1,3,0.1966144232860088,0.19238476953907813,0.0019261489545671477,0.0023035047923635364
58,1,3,0.34061080322789633,0.3286573146292585,0.00814254851408867,0.003810940084549137
59,1,3,0.20964404408782808,0.20440881763527052,0.0027601754650603627,0.002475050987497192
60,1,2,0.1347861876664495,0.13226452905811623,0.0008325424666547263,0.0016891161416785557
61,1,2,0.34844116662036007,0.3366733466933867,0.007914963586878368,0.0038528563400949405
62,1,1,0.10233533495575166,0.1002004008016032,0.0007558083950761856,0.001379125759072276
63,1,3,0.24705825243184937,0.24048096192384769,0.003741468467391481,0.0028358220406102088
64,0,4,0.1606753332763315,0.156312625250501,0.0023362041691621952,0.0020265038566683073
65,1,3,0.268431342702436,0.2605210420841683,0.004859180180688638,0.003051120437579073
66,1,3,0.10612973079122708,0.10420841683366733,0.0005182135834568238,0.0014031003741029218
67,1,1,0.08569409860885346,0.08416833667334668,0.0003275942836683304,0.001198167651838453
68,1,3,0.25092855309114,0.2444889779559118,0.0035450968474204573,0.0028944782878077397
69,0,4,0.1651631129944488,0.16032064128256512,0.002743084150180063,0.0020993875617036006
70,1,3,0.1474990508465803,0.1442885771543086,0.0013629944905493236,0.0018474792017223849
71,0,4,0.06979425921714326,0.06813627254509018,0.0005655081056835104,0.0010924785663695689
72,1,3,0.15634391999794478,0.15230460921843686,0.0020744805778060422,0.001964830201701875
73,1,2,0.23041750359795382,0.22444889779559116,0.0032964754155883342,0.002672130386774332
74,1,3,0.3240166874064313,0.312625250501002,0.007715761455133193,0.0036756754502961166
75,1,1,0.2101183704242421,0.20440881763527052,0.003187460644679559,0.0025220921442920385
76,1,1,0.14747176839241882,0.1442885771543086,0.0013405042189426717,0.0018426870191675581
77,1,2,0.23056887512398963,0.22444889779559116,0.0034466808548695607,0.002673296473528902
78,1,2,0.19745018492732996,0.19238476953907813,0.002731291250662797,0.0023341241375890508
79,0,4,0.10647196485471173,0.10420841683366733,0.0008221830257109643,0.0014413649953334386
80,0,4,0.09835565898680498,0.09619238476953906,0.000789467011397261,0.0013738072058686601
81,1,1,0.18175712431290372,0.17635270541082163,0.003176300686699571,0.0022281182153825276
82,1,2,0.13970327142263977,0.13627254509018036,0.0016358828533499837,0.0017948434791094348
83,1,1,0.11057998899061927,0.10821643286573146,0.0008590164764528896,0.0015045396484349195
84,0,4,0.07752083846946498,0.07615230460921843,0.0002367725359222107,0.0011317613243243406
85,1,1,0.13563584460391923,0.13226452905811623,0.001560274912104142,0.0018110406336988637
86,1,3,0.3193330667588486,0.30861723446893785,0.007138481033381801,0.003577351256528889
87,1,2,0.18847985022750327,0.1843687374749499,0.0018464048465892857,0.0022647079059640893
