,trust,group,score,dc_score,bc_score,pr_score
0,1,1,0.24201697029638278,0.23647294589178355,0.0027124736840471115,0.0028315507205521075
1,1,1,0.24341532725436935,0.23647294589178355,0.004075855522302853,0.0028665258402829352
2,0,4,0.184943175868501,0.18036072144288576,0.0022985439085011087,0.0022839105171141407
3,0,4,0.3285022067368398,0.312625250501002,0.011927227142744252,0.003949729093093522
4,1,3,0.20676479320744143,0.2004008016032064,0.003802801906576901,0.0025611896976581493
5,0,4,0.11027754666890704,0.10821643286573146,0.0005682939719330691,0.001492819831242516
6,0,4,0.16465179133763372,0.16032064128256512,0.0022690516845227738,0.002062098370545818
7,1,3,0.2790894349140892,0.2685370741482966,0.007217194093901034,0.003335166671891608
8,1,2,0.3780262156329687,0.36472945891783565,0.009075314605458164,0.004221442109674863
9,1,3,0.11502203837003448,0.11222444889779558,0.0012206927273192213,0.0015768967449196806
10,0,3,0.2521357306676466,0.2444889779559118,0.004594847614104226,0.0030519050976305705
11,1,3,0.11477561641473177,0.11222444889779558,0.0009837536761651553,0.001567413840771044
12,1,1,0.24376269236466439,0.23647294589178355,0.004432165057079589,0.00285758141580125
13,1,2,0.28066891164162105,0.2725450901803607,0.0049111954239935635,0.00321262603726678
14,1,2,0.2516812649750785,0.2444889779559118,0.00422835333979085,0.002963933679375832
15,0,4,0.19391694197234802,0.18837675350701402,0.0030757967156900554,0.0024643917496439288
16,1,3,0.1202490577928984,0.11623246492985971,0.002306485339717277,0.0017101075233214112
17,0,4,0.24933142527023366,0.24048096192384769,0.005836370066938901,0.0030140932794470673
18,1,1,0.19679633690665954,0.19238476953907813,0.002038939665602056,0.002372627701979349
19,1,1,0.14302839835555728,0.1402805611222445,0.0009286816861961843,0.0018191555471165858
20,1,3,0.18119184999754231,0.17635270541082163,0.0026112320298948962,0.0022279125568258097
21,1,1,0.17675464469356153,0.1723446893787575,0.0022165842118619214,0.00219337110294212
22,1,3,0.13971214350230843,0.13627254509018036,0.0015928304515775275,0.0018467679605505606
23,1,2,0.15106670361636543,0.14829659318637273,0.0009010029746540644,0.0018691074553386406
24,1,1,0.3456824893388649,0.33266533066132264,0.009049868064663664,0.003967290612878609
25,1,2,0.11075928565050192,0.10821643286573146,0.001045821587153236,0.0014970311976172236
26,1,1,0.16026160203727094,0.156312625250501,0.001954719347226556,0.001994257439543412
27,1,2,0.31511980993618305,0.3046092184368737,0.0068878639435325465,0.0036227275557768153
28,0,4,0.1614694363049152,0.156312625250501,0.003079833098449112,0.0020769779559650834
29,1,2,0.08579851936025212,0.08416833667334668,0.0004014048215310873,0.0012287778653743626
30,1,3,0.20666173549454864,0.2004008016032064,0.0037327295872646017,0.002528204304077647
31,1,3,0.08995239562696926,0.08817635270541081,0.0004724209163266471,0.0013036220052318119
32,1,3,0.198496240096179,0.19238476953907813,0.0036352412423895247,0.002476229314711345
33,1,3,0.19416171335569313,0.18837675350701402,0.0033792470434855486,0.002405712805193543
34,1,1,0.27236800214425544,0.26452905811623245,0.004687362976066305,0.0031515810519566574
35,0,4,0.09411156920533148,0.09218436873747494,0.0005825785598401864,0.0013446219080163525
36,1,3,0.2287499205761991,0.22044088176352702,0.0054909684336782085,0.002818070378993883
37,1,3,0.17334674076221374,0.16833667334669336,0.002757857686027292,0.002252209729493092
38,1,2,0.2431661988854517,0.23647294589178355,0.003848515073550207,0.0028447379201179397
39,1,2,0.22154063263481366,0.21643286573146292,0.0024754602237034217,0.0026323066796473077
40,1,2,0.2601919234508216,0.25250501002004005,0.00462653784874269,0.0030603755820388825
41,0,4,0.34083019333737896,0.3246492985971944,0.012157284738184865,0.0040236100019996725
42,1,2,0.21654665417546948,0.2124248496993988,0.0015772132330345524,0.0025445912430361204
43,0,4,0.18130649093420917,0.17635270541082163,0.002668614910054484,0.0022851706133330536
44,1,1,0.20960763113637398,0.20440881763527052,0.00269862154339205,0.002500191957711436
45,0,3,0.09023850798032552,0.08817635270541081,0.0007498770340203931,0.0013122782408943163
46,1,2,0.11865430390982551,0.11623246492985971,0.0008663978325491045,0.0015554411474166929
47,1,3,0.230643570083874,0.22444889779559116,0.0034299702682869795,0.002764702019995875
48,0,3,0.24009981509895448,0.23246492985971942,0.004775328268407616,0.0028595569708274263
49,0,4,0.2668287140013654,0.2565130260521042,0.007072820654149866,0.0032428672951112813
50,0,4,0.06548272766776277,0.06412825651302605,0.00031612152951151465,0.001038349625225201
51,1,1,0.18565775028745454,0.18036072144288576,0.0030011745972790566,0.002295854247289741
52,1,2,0.22970869842478736,0.22444889779559116,0.0025761385569383643,0.0026836620722578437
53,1,2,0.2096144846503228,0.20440881763527052,0.0027024470314076926,0.002503219983644584
54,1,1,0.27702974710782935,0.2685370741482966,0.005307330013428993,0.0031853429461037902
55,1,2,0.16425077551337947,0.16032064128256512,0.001893676052899612,0.00203645817791472
56,1,3,0.206705589933016,0.2004008016032064,0.003659497477880693,0.0026452908519289165
57,1,1,0.30992772287918274,0.3006012024048096,0.005816244440840167,0.0035102760335329664
58,1,1,0.3052941024249845,0.29659318637274545,0.005206089270858733,0.003494826781380319
59,1,2,0.25117725652755346,0.2444889779559118,0.0037768349347523295,0.0029114436368893326
60,0,4,0.16504876427588053,0.16032064128256512,0.002631587158225583,0.0020965358350898224
61,1,1,0.19765263866521146,0.19238476953907813,0.0028449386648858005,0.0024229304612475434
62,1,3,0.21446207806130502,0.20841683366733466,0.0034378125621677092,0.002607431831802655
63,1,3,0.11494694503369132,0.11222444889779558,0.0011270692606942224,0.0015954268752015215
64,1,1,0.12647902939432773,0.12424849699398796,0.0005999011498990124,0.001630631250440748
65,1,2,0.08967582071699524,0.08817635270541081,0.00026517211609967744,0.0012342958954847491
66,1,3,0.08188714992925061,0.08016032064128256,0.0005064791273612563,0.0012203501606068002
67,1,2,0.17646873184912265,0.1723446893787575,0.0019510574925224848,0.002172984977842697
68,1,3,0.19398325635139962,0.18837675350701402,0.0032047648248176926,0.0024017380195679216
69,0,4,0.17707546225274762,0.1723446893787575,0.0024834171171327136,0.0022473557568574044
70,0,4,0.09452887837227783,0.09218436873747494,0.0009496751993077199,0.0013948344354951679
71,1,1,0.19262571235012926,0.18837675350701402,0.0019127597543484155,0.0023361990887668517
72,1,2,0.14724699058490417,0.1442885771543086,0.001114171387746949,0.001844242042848635
73,0,4,0.25456008170410044,0.2444889779559118,0.006962062557526566,0.003109041190662057
74,1,3,0.09036767105660526,0.08817635270541081,0.0008869932950795722,0.0013043250561148695
