,trust,group,score,dc_score,bc_score,pr_score
0,1,2,0.05324471418587792,0.052104208416833664,0.00022474964791514441,0.0009157561211291189
1,0,4,0.21180639261092288,0.20440881763527052,0.004677173262430997,0.0027204017132213634
2,1,2,0.3198278544940928,0.30861723446893785,0.007377851468210121,0.0038327685569447896
3,1,2,0.12765488055608498,0.12424849699398796,0.0016425190947835417,0.0017638644673134795
4,0,4,0.21123012923333762,0.20440881763527052,0.004132982375816133,0.0026883292222509465
5,1,3,0.18913146822678006,0.1843687374749499,0.0023188885018256473,0.002443842250004513
6,0,4,0.11103674223211044,0.10821643286573146,0.0012451642535600594,0.0015751451128189148
7,1,2,0.07766486162814934,0.07615230460921843,0.00033907523775763995,0.001173481781173276
8,0,4,0.21136202302343365,0.20440881763527052,0.0042787477947392235,0.0026744575934238984
9,1,3,0.09898582605144342,0.09619238476953906,0.0013297173747496116,0.0014637239071547403
10,1,1,0.09028253409932895,0.08817635270541081,0.0007551753804924708,0.0013510060134256708
11,0,4,0.1895427921865737,0.1843687374749499,0.0027108179677035682,0.0024632367439202394
12,0,3,0.14369433745780724,0.1402805611222445,0.0015071648666371655,0.0019066114689255927
13,0,3,0.1565135358925293,0.15230460921843686,0.00210641324528373,0.0021025134288087007
14,1,3,0.16091941864597262,0.156312625250501,0.0024899018438453604,0.002116891551626243
15,1,1,0.20106599838552977,0.19639278557114226,0.002112775360258449,0.0025604374541290586
16,1,1,0.14488318519647028,0.1402805611222445,0.002572100695694141,0.0020305233785316698
17,1,3,0.28689038187431015,0.27655310621242485,0.006768758535931172,0.003568517125954118
18,0,4,0.18523985918163222,0.18036072144288576,0.002492577384146215,0.002386560354600259
19,1,3,0.09427535490391924,0.09218436873747494,0.0007062029988902011,0.0013847831675540957
20,1,2,0.1556579280893821,0.15230460921843686,0.0013221565527413385,0.002031162318203914
21,1,3,0.15612161351293571,0.15230460921843686,0.0017633167153528334,0.002053687579146018
22,0,4,0.1481331362736718,0.1442885771543086,0.001867494745698919,0.001977064373664305
23,1,2,0.19799654216708723,0.19238476953907813,0.0030688788033495728,0.002542893824659521
24,1,3,0.19442665792800198,0.18837675350701402,0.00356147889422479,0.002488425526763164
25,0,4,0.07373630296972623,0.0721442885771543,0.000435696787507813,0.0011563176050641288
26,1,2,0.20673775568953942,0.2004008016032064,0.0036993059225838565,0.0026376481637491764
27,1,3,0.3009923157155976,0.2885771543086172,0.008719790759134743,0.0036953706478456334
28,1,2,0.2106998242968194,0.20440881763527052,0.003639688928503718,0.002651317733045166
29,0,4,0.1907097706465245,0.1843687374749499,0.0038395152632924594,0.00250151790828215
30,0,4,0.13582472111496852,0.13226452905811623,0.001672724719201496,0.0018874673376508082
31,1,2,0.17333210889629921,0.16833667334669336,0.002718761728443732,0.002276673821162126
32,1,2,0.23975475263093052,0.23246492985971942,0.004301846517024824,0.0029879762541862656
33,0,4,0.33774234681270165,0.32064128256513025,0.012953489156315882,0.004147575091255538
34,0,4,0.1402441235279924,0.13627254509018036,0.002053768769329219,0.001917809668482806
35,1,1,0.15560828495245219,0.15230460921843686,0.001234831806110797,0.0020688439279045114
36,1,3,0.11480001972579224,0.11222444889779558,0.0009619714081930571,0.0016135994198036028
37,0,4,0.09866802471332371,0.09619238476953906,0.0010080957119765624,0.0014675442318080895
38,1,2,0.17807571146906992,0.1723446893787575,0.003379157326275744,0.0023518647640366746
39,0,3,0.19860731578862806,0.19238476953907813,0.003665216112754368,0.0025573301367955593
40,0,4,0.19404995916101322,0.18837675350701402,0.003194843558928642,0.0024783620950705816
