,trust,group,score,dc_score,bc_score,pr_score
0,1,3,0.4273496285177551,0.4128256513026052,0.010253083026815426,0.004270894188334472
1,1,1,0.2293413383398186,0.22444889779559116,0.0025060643156280342,0.0023863762285994097
2,0,4,0.1768808946011863,0.1723446893787575,0.0024939508388000103,0.002042254383628776
3,1,1,0.2902937988272161,0.28456913827655306,0.0028025085921520206,0.0029221519585110383
4,1,1,0.3245693551042087,0.3166332665330661,0.004666971246615456,0.0032691173245270916
5,1,2,0.2677776937494974,0.2605210420841683,0.004429011733801912,0.002827639931527191
6,1,3,0.15554796271374008,0.15230460921843686,0.001473083569732363,0.0017702699255708605
7,0,4,0.1764081512033258,0.1723446893787575,0.0020914501630664465,0.0019720116615018703
8,1,2,0.1801205564143321,0.17635270541082163,0.001785120227997286,0.0019827307755132034
9,1,3,0.18827400114893902,0.1843687374749499,0.0018234779793049663,0.0020817856946841722
10,0,4,0.10654599931756582,0.10420841683366733,0.0009400315394542102,0.0013975509444442793
11,1,2,0.12239245894403525,0.12024048096192384,0.0006823338637812985,0.0014696441183300948
12,0,4,0.1894273277467083,0.1843687374749499,0.0028901613146939007,0.002168428957064503
13,1,3,0.25436897725508245,0.24849699398797592,0.003193664347879759,0.002678318919226747
14,1,2,0.1798345957160899,0.17635270541082163,0.001474154912989137,0.0020077353922791437
15,1,3,0.21305222317027714,0.20841683366733466,0.002337232003972462,0.00229815749897003
16,0,4,0.09831406285079325,0.09619238476953906,0.0008466130467094949,0.0012750650345446884
17,1,3,0.13033280455704752,0.1282565130260521,0.0005551121807738068,0.0015211793502216244
18,1,3,0.1961432898381303,0.19238476953907813,0.0016396230985578155,0.002118897200494384
19,0,4,0.22297881178853193,0.21643286573146292,0.004079307153697926,0.0024666389033710877
20,1,3,0.2084776650121182,0.20440881763527052,0.0018258366008633636,0.0022430107759843208
21,1,1,0.2864546390459424,0.280561122244489,0.002991294022596052,0.002902222778857395
22,1,1,0.12222613609003104,0.12024048096192384,0.0005674856695723422,0.0014181694585348407
23,1,1,0.3203454490121404,0.312625250501002,0.004509311620683467,0.003210886890454975
24,1,2,0.3140658220039642,0.3046092184368737,0.006179884024530952,0.0032767195425595095
25,1,3,0.2622024405060323,0.2565130260521042,0.0029565403630125416,0.0027328740909156263
26,0,3,0.11649871220102861,0.11222444889779558,0.002769148798860435,0.001505114504372608
27,1,1,0.10357099171945362,0.1002004008016032,0.0020228089185209824,0.0013477819993294405
28,1,3,0.23440686297283492,0.2284569138276553,0.0034371627251322213,0.002512786420047399
29,1,2,0.1268292134490603,0.12424849699398796,0.001053946355809312,0.0015267700992630515
30,0,4,0.28987900449131393,0.280561122244489,0.006222108750218451,0.0030957734966065263
31,1,1,0.3284466866145433,0.32064128256513025,0.00450575353337948,0.0032996505160335947
32,0,4,0.1185993520802048,0.11623246492985971,0.0008911008258771127,0.0014757863244679896
33,1,1,0.3155365850127632,0.30861723446893785,0.003753417642412964,0.0031659329014124193
34,1,1,0.26305647510978547,0.2565130260521042,0.0038007955114903492,0.0027426535461908858
35,1,2,0.2086170883977346,0.20440881763527052,0.0019287521008081285,0.002279518661655965
36,0,4,0.19006306962515016,0.1843687374749499,0.0034638096230776416,0.0022305225271226437
37,1,1,0.2953508449775187,0.2885771543086172,0.0037802232206116944,0.002993467448289839
38,0,4,0.20976127424685143,0.20440881763527052,0.0029786546668013896,0.002373801944779515
39,1,2,0.25928906150143627,0.25250501002004005,0.004049365392968951,0.0027346860884272265
40,1,3,0.24988667598952607,0.2444889779559118,0.0027818636607605746,0.0026158343728537154
41,1,3,0.13074918462713137,0.1282565130260521,0.0009477032776982182,0.0015449683233810384
42,1,2,0.20099195306794998,0.19639278557114226,0.0024074295310058578,0.0021917379658018565
43,1,2,0.20434876723986195,0.2004008016032064,0.0017550340949221033,0.002192931541733457
44,1,1,0.31606505540142094,0.30861723446893785,0.004253978193611883,0.0031938427388712052
45,1,2,0.23120221026230284,0.22444889779559116,0.004219793532481961,0.0025335189342297346
46,0,4,0.13957876974468003,0.13627254509018036,0.00162635255187384,0.0016798721026258143
47,1,3,0.27117333860801024,0.26452905811623245,0.0038181994652294235,0.0028260810265483436
48,1,3,0.1717931818362097,0.16833667334669336,0.0015612291916552617,0.0018952792978610754
49,0,4,0.144514307283204,0.1402805611222445,0.002431543405279335,0.0018022027556801518
50,1,2,0.06531465324111109,0.06412825651302605,0.00023622320550963026,0.0009501735225754057
51,1,2,0.2220623390307491,0.21643286573146292,0.0031897325466756716,0.002439740752610507
52,0,4,0.2545729028909926,0.2444889779559118,0.0072134090709827636,0.002870515864098011
53,1,1,0.19964276046508236,0.19639278557114226,0.001154090552165698,0.002095884341774418
54,1,2,0.06534639745130341,0.06412825651302605,0.0002831814696797367,0.000934959468597634
55,1,1,0.36972081051612055,0.3567134268537074,0.009257035914506873,0.003750347747906257
56,0,4,0.21070793941714455,0.20440881763527052,0.0038992776145465023,0.0023998441673275294
57,0,3,0.16331342285142322,0.16032064128256512,0.0011560238643969552,0.0018367577044611522
58,1,2,0.11043107205279086,0.10821643286573146,0.0008372723277209842,0.001377366859338407
59,1,1,0.16767510615336162,0.16432865731462926,0.0014663409928228092,0.0018801078459095497
60,1,2,0.13865790753491175,0.13627254509018036,0.0007962382001134153,0.0015891242446179972
61,0,4,0.10245770783246747,0.1002004008016032,0.0009289639491871178,0.0013283430816771477
62,1,3,0.3380293043195993,0.3286573146292585,0.0059471592640105275,0.003424830426330306
63,1,1,0.3658276785827802,0.3567134268537074,0.0054884747616890765,0.003625776967383749
64,1,1,0.17945597397401347,0.17635270541082163,0.0011665536984023937,0.0019367148647894531
65,0,4,0.19935200025266062,0.19238476953907813,0.004633547383739586,0.0023336833298428965
66,1,2,0.1347771261849165,0.13226452905811623,0.000910774623989158,0.0016018225028111102
67,0,4,0.17308975210179967,0.16833667334669336,0.002727523973060228,0.00202555478204608
68,0,4,0.15240805325446025,0.14829659318637273,0.0022869280465032836,0.0018245320215842117
69,1,2,0.25110392720247426,0.2444889779559118,0.003937488727719107,0.002677460518843383
70,1,1,0.2541493695848622,0.24849699398797592,0.0030062250212713423,0.0026461505756148933
71,1,1,0.2842695639258651,0.27655310621242485,0.004777442684393811,0.0029390150290464524
72,0,4,0.17678144015111738,0.1723446893787575,0.002363743958252517,0.0020730068141073753
73,1,1,0.21703522501558362,0.2124248496993988,0.002307059627129422,0.0023033156890553863
74,1,3,0.06529140653682554,0.06412825651302605,0.0002369260927803731,0.0009262239310191097
75,0,3,0.24346559291579284,0.23647294589178355,0.004385003079835371,0.0026076439441739354
76,0,3,0.14691960520725944,0.1442885771543086,0.0009514944004419332,0.0016795336525089058
77,1,1,0.36668309242645536,0.3567134268537074,0.006325193276704464,0.0036444722960435588
78,1,1,0.3706831934019701,0.3607214428857715,0.006302090524874643,0.003659659991323932
79,1,2,0.18448046964398418,0.18036072144288576,0.0020897289171704853,0.0020300192839279203
80,1,3,0.17561054293075018,0.1723446893787575,0.0013415056007246185,0.0019243479512680464
81,1,1,0.2622513213721681,0.2565130260521042,0.0030464863656498938,0.00269180895441401
82,0,4,0.27671792299065356,0.2685370741482966,0.0052162439022031834,0.0029646049401537713
83,1,1,0.25779157502285244,0.25250501002004005,0.002644820009311074,0.002641744993501309
84,1,1,0.29826698387650113,0.2925851703406813,0.0026936776073589077,0.002988135928460917
85,1,1,0.2620096878494287,0.2565130260521042,0.0028190106757548104,0.002677651121569729
