,trust,group,score,dc_score,bc_score,pr_score
0,1,1,0.23191671701112032,0.22444889779559116,0.004675487626014465,0.002792331589514692
1,1,3,0.2779047496911384,0.2685370741482966,0.0060593236220750565,0.0033083519207667508
2,1,3,0.1403634693155596,0.13627254509018036,0.0021923636827492843,0.0018985605426299593
3,1,3,0.22408389467725465,0.21643286573146292,0.00490152871666252,0.0027495002291292097
4,0,4,0.266029839097377,0.2565130260521042,0.006318553635062105,0.003198259410210668
5,0,4,0.10225467875543506,0.1002004008016032,0.0006152716713360614,0.0014390062824958167
6,0,3,0.1065727423340046,0.10420841683366733,0.0009126511038925042,0.001451674396444772
7,1,3,0.16048138933551903,0.156312625250501,0.0021149206520812655,0.0020538434329367776
8,0,4,0.16917618057812536,0.16432865731462926,0.0027035126754361145,0.002144010588060001
9,1,2,0.17210072905120033,0.16833667334669336,0.0016562663059330864,0.0021077893985738815
10,1,3,0.19374468080372648,0.18837675350701402,0.002976128073807645,0.002391799222904815
11,1,1,0.10624010853323326,0.10420841683366733,0.0005783794519468191,0.001453312247619111
12,1,3,0.19818999771600843,0.19238476953907813,0.0033614109366781352,0.002443817240252168
13,1,2,0.24109192120827322,0.23246492985971942,0.005741544774950024,0.0028854465736037637
14,0,3,0.14360473074774716,0.1402805611222445,0.0014674734895837192,0.0018566961359189247
15,0,4,0.18964296447894907,0.1843687374749499,0.00291628067384711,0.002357946330152081
16,1,2,0.3707530673472178,0.3567134268537074,0.009844083021476505,0.004195557472033907
17,0,4,0.19776146073804454,0.19238476953907813,0.0029771122322389304,0.0023995789667274766
18,1,1,0.24959744943118414,0.24048096192384769,0.006071372362686195,0.0030451151446502637
19,0,4,0.10664929195561748,0.10420841683366733,0.0009572151614014152,0.0014836599605487426
20,0,4,0.2183190786173932,0.2124248496993988,0.0032374316995374816,0.0026567972184569234
21,1,3,0.18565699342498218,0.18036072144288576,0.0029959538228757987,0.002300318159220635
22,0,4,0.10207237744817989,0.1002004008016032,0.00046336267544021373,0.0014086139711364746
23,1,2,0.1844561639227647,0.18036072144288576,0.0018558544349434063,0.0022395880449355555
24,1,3,0.17718302013257553,0.1723446893787575,0.0026149192851384084,0.002223411468679631
25,0,4,0.2884041274062375,0.27655310621242485,0.008416737210419096,0.003434283983393548
26,1,1,0.1227259206560406,0.12024048096192384,0.0008426672768701122,0.001642772417246635
27,1,2,0.2691990931992935,0.2605210420841683,0.005507370624890927,0.003170680490234261
28,1,3,0.22415365515430372,0.21643286573146292,0.004982648210999973,0.00273814121184082
29,0,4,0.1679312297925945,0.16432865731462926,0.001483741106361961,0.002118831371603278
30,0,4,0.18575793360080767,0.18036072144288576,0.003076650235092661,0.002320561922829254
31,0,3,0.26892786161362237,0.2605210420841683,0.005254297679920962,0.003152521849533079
32,1,2,0.40381385008170384,0.3887775551102204,0.01054141151337351,0.0044948834581099596
33,0,4,0.214004032620078,0.20841683366733466,0.002999149657815804,0.0025880492949275392
34,1,2,0.1814692816823359,0.17635270541082163,0.002873823644365974,0.0022427526271482866
35,0,4,0.1561367940743732,0.15230460921843686,0.0018403470203067684,0.0019918378356295666
36,1,3,0.16901211419987805,0.16432865731462926,0.0025481830410922688,0.0021352738441565277
37,1,2,0.13868802722351567,0.13627254509018036,0.0006659698591829367,0.0017495122741523696
38,1,1,0.05719595913530346,0.05611222444889779,0.00014478410527926666,0.0009389505811264043
39,1,2,0.18565867065358402,0.18036072144288576,0.0030103002484056073,0.002287648962292664
40,1,2,0.27623992491215177,0.2685370741482966,0.0045264345664444506,0.0031764161974107306
41,1,1,0.20653190714088798,0.2004008016032064,0.0035595403292634025,0.00257156520841819
42,1,1,0.10605577359231978,0.10420841683366733,0.0004018643611972071,0.0014454923974552406
43,1,2,0.3008310667236471,0.2925851703406813,0.0048265770533950465,0.0034193193295707267
44,1,1,0.15169868400458944,0.14829659318637273,0.0014549728478904795,0.0019471179703262438
45,1,2,0.24786760533198457,0.24048096192384769,0.004478677811390487,0.002907965596746399
46,0,4,0.14818793070722328,0.1442885771543086,0.0019474496068930714,0.0019519039460215919
47,1,2,0.1639478191821893,0.16032064128256512,0.0016027187268589428,0.0020244591727652528
48,1,2,0.16378620550629797,0.16032064128256512,0.001439884399487296,0.002025679824245549
49,1,3,0.16059939202046367,0.156312625250501,0.0022455062379557736,0.0020412605320069
50,0,4,0.1851432762815275,0.18036072144288576,0.002469601478202668,0.0023129533604390852
51,0,4,0.2553623672818234,0.24849699398797592,0.0038678656926085754,0.0029975076012389115
52,0,4,0.17655047146916486,0.1723446893787575,0.002026568788788197,0.00217921330161916
