,trust,group,score,dc_score,bc_score,pr_score
0,1,1,0.2541892289044499,0.2444889779559118,0.006555693866309756,0.0031445570822283206
1,1,1,0.23618663098526382,0.2284569138276553,0.0047952140394829455,0.002934503118125609
2,1,3,0.15642046874107352,0.15230460921843686,0.00207152552719599,0.0020443339954406546
3,1,1,0.11049155952289555,0.10821643286573146,0.0007301517046533341,0.0015449749525107584
4,0,4,0.18321930018506516,0.17635270541082163,0.004438701577005144,0.0024278931972383897
5,1,3,0.13157135021918676,0.1282565130260521,0.001521693173505918,0.0017931440196287513
6,1,1,0.17343855665298066,0.16833667334669336,0.0028252758518788773,0.0022766074544084223
7,0,4,0.161952795047291,0.156312625250501,0.0034471814121169848,0.002192988384673018
8,0,3,0.19753478177501566,0.19238476953907813,0.002668179637721708,0.0024818325982158313
9,1,3,0.23777741371453745,0.2284569138276553,0.006350955836885776,0.002969544049996377
10,1,2,0.34796204624136895,0.33266533066132264,0.01117192213108549,0.004124793448960803
11,1,2,0.19744214184356756,0.19238476953907813,0.0025775373266777083,0.0024798349778117376
12,0,4,0.19149523993132705,0.1843687374749499,0.0045287546083124285,0.0025977478480647418
13,1,1,0.1885293543128058,0.1843687374749499,0.001752729612320128,0.0024078872255357733
14,1,3,0.12692469339330492,0.12424849699398796,0.0009618465373311187,0.001714349861985836
15,1,1,0.12364015649515361,0.12024048096192384,0.0016674033632316251,0.001732272169998154
16,1,3,0.23160392824957313,0.22444889779559116,0.004252113424414207,0.0029029170295677585
17,1,3,0.20637868107360782,0.2004008016032064,0.0033987060088988214,0.0025791734615026153
18,0,3,0.2772269003914936,0.2685370741482966,0.0053573236679724506,0.003332502575224579
19,1,3,0.14808236798695146,0.1442885771543086,0.0018266421301723172,0.00196714870247055
20,0,4,0.20406275737478957,0.19639278557114226,0.0050114750234203885,0.0026584967802269254
21,0,4,0.09029860939256018,0.08817635270541081,0.0007262086122934781,0.0013960480748558953
22,0,3,0.24790893287778615,0.24048096192384769,0.004405169255088205,0.0030228016988502505
23,1,3,0.1894184762009892,0.1843687374749499,0.0026583830054108517,0.002391355720628455
24,0,4,0.16128861161450017,0.156312625250501,0.002746550090614771,0.0022294362733844006
25,1,1,0.0983861991090489,0.09619238476953906,0.000783208119891423,0.0014106062196184111
26,1,2,0.1601002221472175,0.156312625250501,0.0017077559861702568,0.0020798409105462477
27,1,2,0.16395540433985037,0.16032064128256512,0.0015384579193292636,0.002096305137955978
28,1,2,0.0978191666094726,0.09619238476953906,0.00025396806594776643,0.0013728137739857662
29,1,2,0.20549293736449006,0.2004008016032064,0.002554875692937212,0.0025372600683464565
30,0,4,0.1913078779931687,0.1843687374749499,0.004410870578104699,0.0025282699401141234
31,0,4,0.06959445466942162,0.06813627254509018,0.00031736043886960926,0.0011408216854618216
32,1,3,0.21768564541253602,0.2124248496993988,0.0025830370149676693,0.0026777586981695588
33,0,4,0.2114737967020147,0.20440881763527052,0.004350479808567778,0.0027144992581763765
34,1,3,0.21002406745824098,0.20440881763527052,0.002995869114405108,0.0026193807085653524
35,0,4,0.1740641497532502,0.16833667334669336,0.0034028610701739913,0.002324615336382871
36,1,2,0.1266403428456644,0.12424849699398796,0.0007039703302890365,0.001687875521387397
37,1,3,0.2481314018003077,0.24048096192384769,0.004609834673712476,0.0030406052027475363
38,1,3,0.23163703004916053,0.22444889779559116,0.004324103532582417,0.0028640287209869644
39,0,3,0.10217140959136553,0.1002004008016032,0.0005313773682642586,0.0014396314214980871
40,1,2,0.1484659140201454,0.1442885771543086,0.002203220456520681,0.0019741164093160985
41,0,4,0.19453718377017162,0.18837675350701402,0.003625054218728176,0.0025353760444294503
42,1,1,0.1776458657131223,0.1723446893787575,0.0029703184628894807,0.0023308578714753255
43,1,2,0.1510625170763761,0.14829659318637273,0.0008058805697421194,0.0019600433202612622
44,1,1,0.12678478837362603,0.12424849699398796,0.0008257845020440716,0.0017105068775939915
45,0,4,0.1783444711080758,0.1723446893787575,0.0036127535439644228,0.0023870281853538722
46,0,4,0.053167666403558037,0.052104208416833664,0.00010234354356730348,0.0009611144431570731
47,1,1,0.19970339926790867,0.19238476953907813,0.004747452703718912,0.0025711770251116554
48,1,2,0.22343277459576805,0.21643286573146292,0.004257170339111864,0.002742738525193274
49,0,4,0.169472343084248,0.16432865731462926,0.0029240248972606402,0.002219660872358075
50,0,4,0.1238254985836554,0.12024048096192384,0.001844257757781971,0.0017407598639495787
51,0,3,0.34121748498221555,0.3286573146292585,0.008531567965519933,0.004028602387437077
52,1,3,0.127061997465644,0.12424849699398796,0.001097459406810817,0.0017160410648452001
53,0,4,0.22101568458952492,0.20841683366733466,0.009602580193930293,0.002996270728259988
54,1,3,0.14326130285685545,0.1402805611222445,0.001101119422778048,0.0018796223118329063
55,0,4,0.1791716117517394,0.1723446893787575,0.004342275939988318,0.0024846464329935933
56,1,1,0.2147341303630122,0.20841683366733466,0.0036152182128944303,0.002702078482783122
57,1,3,0.22609012513528945,0.22044088176352702,0.002895554031461032,0.0027536893403013935
58,1,1,0.18988816044274293,0.1843687374749499,0.0030611228097316553,0.0024583001580613982
59,1,2,0.28552779047033183,0.27655310621242485,0.005546782328437471,0.0034279019294695128
60,1,3,0.1514561918169937,0.14829659318637273,0.0011822418976263275,0.001977356732994642
61,1,3,0.19283229081056089,0.18837675350701402,0.002026466747954699,0.00242907055559216
