,trust,group,score,dc_score,bc_score,pr_score
0,1,1,0.1848881981935876,0.18036072144288576,0.002190415778503894,0.002337060972197947
1,1,2,0.21342278529498263,0.20841683366733466,0.0024512229278574695,0.0025547286997905133
2,0,4,0.27563505088819745,0.26452905811623245,0.0077489822254065595,0.0033570105465584375
3,1,1,0.13074885117499113,0.1282565130260521,0.0007873246890893175,0.001705013459849709
4,0,3,0.23896011749325904,0.23246492985971942,0.003655892255232502,0.0028392953783071147
5,1,3,0.29834804990825287,0.2885771543086172,0.006319830488806937,0.0034510651108287794
6,0,4,0.26050583608952405,0.25250501002004005,0.00487837061059709,0.003122455458886889
7,1,1,0.19814375184468916,0.19238476953907813,0.0033254861347481067,0.0024334961708629105
8,0,4,0.2102766212335503,0.20440881763527052,0.0033102809468614756,0.0025575226514182813
9,1,3,0.22285506700584287,0.21643286573146292,0.0037595914335330537,0.002662609840846909
10,1,2,0.3013854137168487,0.2925851703406813,0.0052979236304723735,0.0035023197456950095
11,1,1,0.19052835955724512,0.1843687374749499,0.003769457999282488,0.0023901640830127488
12,0,4,0.21925688470763297,0.2124248496993988,0.004144239579850242,0.0026877954283839314
13,0,4,0.13529041665172364,0.13226452905811623,0.001243960459713115,0.0017819271338942975
14,1,3,0.19737010790963638,0.19238476953907813,0.0026039701002956973,0.0023813682702625615
15,1,1,0.13943922665791306,0.13627254509018036,0.0013389444299940882,0.0018277371377386294
16,0,4,0.26596091843212893,0.2565130260521042,0.006266837640057388,0.003181054739967357
17,0,4,0.3895439321944338,0.3727454909819639,0.012276500115171885,0.004521941097298002
18,1,2,0.19693522316838502,0.19238476953907813,0.002138709858694029,0.002411743770612872
19,1,2,0.1228572124605707,0.12024048096192384,0.0009928204215720769,0.0016239110770747771
20,1,2,0.21080386619965025,0.20440881763527052,0.0038281672318926743,0.002566881332487072
21,1,3,0.2856103322087929,0.27655310621242485,0.005712542985646855,0.0033446830107211954
22,0,4,0.3003802849386695,0.2885771543086172,0.008243802100218814,0.00355932852983347
23,0,4,0.15991593567845505,0.156312625250501,0.0015547292046381004,0.0020485812233159684
24,0,4,0.07760861035599106,0.07615230460921843,0.0003014938795119691,0.0011548118672606664
25,0,4,0.11470242854710419,0.11222444889779558,0.000937236687206694,0.0015407429621019262
26,1,2,0.11097091358855174,0.10821643286573146,0.0011839654526241623,0.001570515270196124
27,0,4,0.27123926770622875,0.2605210420841683,0.0074376808964483196,0.0032805447256121036
28,1,1,0.20134167305869174,0.19639278557114226,0.0025006984641346153,0.002448189023414883
29,0,4,0.21418903782699303,0.20841683366733466,0.003191472864702899,0.002580731294955485
30,1,2,0.19785464292289606,0.19238476953907813,0.00303487475024864,0.0024349986335692954
