,trust,group,score,dc_score,bc_score,pr_score
0,1,3,0.04912054062607917,0.04809619238476953,0.00017169464882556217,0.0008526535924840785
1,0,4,0.11073226185025295,0.10821643286573146,0.0009612496745996165,0.0015545793099218806
2,0,3,0.25351542227054985,0.2444889779559118,0.005911596353108339,0.003114847961529725
3,1,2,0.1309476677768133,0.1282565130260521,0.0009652936223572457,0.0017258611284039467
4,1,1,0.11970526152747296,0.11623246492985971,0.0017887768319766247,0.0016840197656366367
5,1,1,0.17822131633785085,0.1723446893787575,0.0035032381208128403,0.002373388838280513
6,1,1,0.15981257962431175,0.156312625250501,0.0013875889998199438,0.0021123653739908224
7,1,2,0.2823804338561697,0.2725450901803607,0.006362908943569727,0.003472434732239248
8,1,1,0.09838375557637269,0.09619238476953906,0.0007656011639448658,0.001425769642888766
9,0,4,0.18352758115696646,0.17635270541082163,0.004710833605747682,0.002464042140397163
10,1,1,0.2229016960725276,0.21643286573146292,0.0036740298147491116,0.0027948005263155502
11,0,4,0.090118474781015,0.08817635270541081,0.0006188822035272875,0.001323239872076904
12,1,3,0.20988978472158706,0.20440881763527052,0.002858127888401124,0.002622839197915419
13,1,3,0.23915200005839213,0.23246492985971942,0.0037892171466042805,0.002897853052068444
14,1,2,0.39160083729817213,0.3727454909819639,0.014225190294483724,0.004630156021724487
15,1,2,0.17254311961126617,0.16833667334669336,0.0020268677492059125,0.0021795785153668956
16,0,3,0.23360851613857708,0.2284569138276553,0.0023229383883969046,0.002828663922524894
17,1,3,0.25221009480384227,0.2444889779559118,0.004665710282941915,0.00305540656498856
18,1,3,0.2644204041789333,0.2565130260521042,0.004731078800932003,0.0031762993258971604
19,1,3,0.27359898658092074,0.26452905811623245,0.0057538838959740315,0.0033160445687142734
20,1,1,0.1646106475289844,0.16032064128256512,0.002114339867238149,0.0021756663791811454
21,1,2,0.11475903015746612,0.11222444889779558,0.000930474548646019,0.0016041067110245237
22,1,1,0.210736346051205,0.20440881763527052,0.003646071321807447,0.0026814570941270377
23,0,4,0.18226087324809223,0.17635270541082163,0.003468079804089465,0.002440088033181123
24,1,1,0.08183736191544999,0.08016032064128256,0.0004224710088543644,0.0012545702653130606
25,0,4,0.25795191524009464,0.24849699398797592,0.006260502283707217,0.0031944189684114826
26,1,2,0.1353422427787682,0.13226452905811623,0.001279747681815282,0.001797966038836701
27,1,1,0.2200684817325153,0.2124248496993988,0.004839849279849312,0.002803782753267192
28,1,3,0.24767285946449155,0.24048096192384769,0.004181897101392689,0.003010000439251164
29,1,3,0.20713454247533333,0.2004008016032064,0.004118239378327621,0.0026155014937993314
30,1,1,0.13184465226219594,0.1282565130260521,0.0017500757356137574,0.00183806350053008
31,1,1,0.16620124640449166,0.16032064128256512,0.003648614388267116,0.0022319907336594397
32,1,1,0.13946363635457548,0.13627254509018036,0.0013150566859479389,0.0018760345784471725
33,1,1,0.15744894438314344,0.15230460921843686,0.0030316376854111282,0.0021126974792954703
34,0,4,0.13176748304287364,0.1282565130260521,0.0017092708344415238,0.001801699182380012
35,0,4,0.19976261483794994,0.19238476953907813,0.004766165698559559,0.00261167960031224
36,0,4,0.07377785767424716,0.0721442885771543,0.0004841457297752849,0.0011494233673175827
37,1,2,0.1690085705209139,0.16432865731462926,0.002481446669537762,0.0021984665367468796
38,1,3,0.20962595289142216,0.20440881763527052,0.0026183540837986423,0.002598781172352987
39,1,3,0.16378568730219906,0.16032064128256512,0.0013783192762836514,0.0020867267433502886
40,1,1,0.09831811983432243,0.09619238476953906,0.0006950273420471343,0.0014307077227362287
