,trust,group,score,dc_score,bc_score,pr_score
0,0,4,0.22327488370993542,0.21643286573146292,0.004085179769758606,0.0027568382087138823
1,1,2,0.19384663512711287,0.18837675350701402,0.003027545003238671,0.002442336616860166
2,0,3,0.21524315337010136,0.20841683366733466,0.004130055162921767,0.002696264539844957
3,1,3,0.21436961656041087,0.20841683366733466,0.0032748421799796506,0.0026779407130965694
4,1,2,0.09421243225150965,0.09218436873747494,0.0006881111073972236,0.0013399524066374856
5,1,2,0.30795689497561063,0.29659318637274545,0.007691970892525318,0.0036717377103398646
6,0,4,0.1311573876431137,0.1282565130260521,0.001120767831137528,0.0017801067859240763
7,1,2,0.23632742780443625,0.2284569138276553,0.0049797203148490956,0.0028907936619318652
8,1,3,0.36763462467239866,0.35270541082164325,0.010573962225824707,0.004355251624930745
9,1,2,0.15594690713148954,0.15230460921843686,0.0016054565203029805,0.0020368413927497153
10,1,1,0.11903903263845036,0.11623246492985971,0.001154143005398399,0.001652424703192248
11,0,4,0.17691783739201503,0.1723446893787575,0.0022926091055863536,0.0022805389076711764
12,0,4,0.09861231869523966,0.09619238476953906,0.0009498424718603067,0.0014700914538402976
13,1,3,0.2399455162219205,0.23246492985971942,0.004519504062272702,0.002961082299928401
14,1,2,0.28030142350004716,0.2685370741482966,0.00836307590406778,0.0034012734476828346
15,1,1,0.16076787942143397,0.156312625250501,0.002357479884509197,0.0020977742864237937
16,1,2,0.1602246464352602,0.156312625250501,0.0018403658102720685,0.0020716553744871136
17,0,4,0.20668243230757852,0.2004008016032064,0.003652968561324258,0.0026286621430478487
18,1,2,0.222337426646848,0.21643286573146292,0.0031554292227351467,0.002749131692649918
19,1,2,0.13942777214921565,0.13627254509018036,0.0013141346991496462,0.0018410923598856342
20,1,1,0.17265198568387924,0.16833667334669336,0.0020868095921086393,0.002228502745077236
21,1,3,0.2065252480456367,0.2004008016032064,0.0035194632059298635,0.0026049832365004745
