,trust,group,score,dc_score,bc_score,pr_score
0,1,3,0.151252607043571,0.14829659318637273,0.0010670799512219051,0.0018889339059763458
1,0,4,0.1859522921749489,0.18036072144288576,0.0032852439030565572,0.0023063268290065865
2,1,2,0.2520909806957037,0.2444889779559118,0.0046618755106462816,0.00294012722914561
3,1,2,0.19640207077069774,0.19238476953907813,0.0016762354548981089,0.002341065776721505
4,1,2,0.222021236692554,0.21643286573146292,0.0029812620398635024,0.002607108921227572
5,0,4,0.057354544396466076,0.05611222444889779,0.00029346108019232925,0.0009488588673759631
6,1,3,0.305762101424493,0.29659318637274545,0.005685868300071436,0.003483046751676118
7,1,2,0.23539290221885795,0.2284569138276553,0.004174693529169502,0.0027612948620331624
8,1,1,0.2429451567870637,0.23647294589178355,0.0036395327436394348,0.002832678151640696
9,1,1,0.2938908371943579,0.28456913827655306,0.005968781379947827,0.003352917537857003
10,1,2,0.24723268770848378,0.24048096192384769,0.0038609751066351243,0.002890750678000948
11,0,3,0.19282234662708458,0.18837675350701402,0.0021197808117995537,0.0023258123082709986
12,0,4,0.15721827914697672,0.15230460921843686,0.0028636365956268947,0.002050033332912981
13,0,4,0.1318302555562406,0.1282565130260521,0.0018251164638829764,0.001748626066305515
14,1,3,0.22525931976249616,0.22044088176352702,0.0021743386468781292,0.0026440993520910096
15,0,4,0.19782179670779787,0.19238476953907813,0.0029902024308792077,0.0024468247378405293
16,0,4,0.16014611210339322,0.156312625250501,0.001710451202386772,0.0021230356505054426
17,1,3,0.3317850247915762,0.32064128256513025,0.0073932692269172515,0.003750472999528679
18,1,2,0.35269013092257695,0.34068136272545085,0.00801570700177859,0.003993061195347493
19,0,3,0.15641149730707524,0.15230460921843686,0.0021361988949024214,0.0019706891937359564
20,1,3,0.27664576093563475,0.2685370741482966,0.004902806991028428,0.0032058797963097907
21,0,3,0.19715579335594818,0.19238476953907813,0.00240394553613571,0.002367078280734339
22,0,4,0.18136597590492512,0.17635270541082163,0.00266086028912221,0.002352410204981279
23,0,4,0.06941985567371757,0.06813627254509018,0.0002081218618832903,0.0010754612667440969
24,0,4,0.19451888728939076,0.1843687374749499,0.007465277897011093,0.0026848719174297664
25,1,1,0.21375003177649382,0.20841683366733466,0.002742011274349088,0.00259118683481008
26,1,1,0.2905140012041244,0.280561122244489,0.006575769458644854,0.003377109500990547
27,0,4,0.10273397336180212,0.1002004008016032,0.0011016251148787363,0.0014319474453201885
28,1,3,0.2822633936766746,0.2725450901803607,0.0064167968374871254,0.003301506658826734
29,1,1,0.14464411696363605,0.1402805611222445,0.002401307967344139,0.001962247874047413
30,1,3,0.16203470169803663,0.156312625250501,0.0035602334078858365,0.002161843039649805
31,1,2,0.35179954115755574,0.34068136272545085,0.007176904926234077,0.003941273505870817
32,1,3,0.343087786110612,0.33266533066132264,0.00657405973892832,0.0038483957103610756
33,1,2,0.23854665184788515,0.23246492985971942,0.0032742550392081586,0.0028074669489575503
34,1,1,0.24868041458196,0.24048096192384769,0.005272795207019105,0.00292665745109321
35,0,3,0.31381323731536154,0.3046092184368737,0.005624201635938652,0.0035798172425491764
36,1,2,0.16376122239126809,0.16032064128256512,0.0014153646692593345,0.0020252164394436193
37,1,3,0.1515665209075556,0.14829659318637273,0.001375771929268976,0.0018941557919138928
38,0,4,0.18974678770919245,0.1843687374749499,0.003040752973560483,0.002337297260682063
39,0,4,0.12712541528198384,0.12424849699398796,0.0011309510283657957,0.0017459672596300746
40,1,1,0.18124782511528933,0.17635270541082163,0.0026132332761522772,0.0022818864283154234
41,1,1,0.10601428072522684,0.10420841683366733,0.00038228682476335637,0.0014235770667961542
42,1,1,0.1694692439027761,0.16432865731462926,0.0029647675689974087,0.0021758190191494154
43,1,2,0.25217867203626687,0.2444889779559118,0.004750178039067181,0.002939516041287907
44,1,2,0.2646382614785069,0.2565130260521042,0.005069233399514127,0.0030560020268885243
45,1,3,0.13493240643578971,0.13226452905811623,0.0009611796688756529,0.0017066977087978412
46,0,4,0.036856998944542765,0.03607214428857715,6.358057418783402e-05,0.0007212740817777812
47,1,1,0.2393323870396047,0.23246492985971942,0.004029571376006268,0.0028378858038789895
48,1,1,0.1808455816920925,0.17635270541082163,0.0022575671827381027,0.0022353090985327874
49,1,1,0.3081868606963471,0.29659318637274545,0.00799848973806416,0.0035951845855374835
50,1,2,0.14756219820482397,0.1442885771543086,0.0014145434498437988,0.0018590776006715852
51,1,1,0.08568906202127688,0.08416833667334668,0.00029958363853050253,0.0012211417093996955
52,1,1,0.09409645044213025,0.09218436873747494,0.0005999376827386051,0.001312144021916688
53,1,1,0.22641314698699974,0.22044088176352702,0.003296358003562235,0.002675907219910472
54,1,3,0.26434156131507336,0.2565130260521042,0.004725618274702981,0.003102916988266179
55,0,3,0.2059394133899231,0.2004008016032064,0.003069044655396225,0.002469567131320481
56,1,3,0.18876699502792285,0.1843687374749499,0.002059680741781323,0.00233857681119164
57,0,3,0.22685385905811747,0.22044088176352702,0.003721249351862093,0.0026917279427283434
58,1,1,0.03676420096162964,0.03607214428857715,0.0,0.0006920566730524946
59,1,1,0.28987208525714864,0.280561122244489,0.0059676935750694665,0.003343269437590177
60,0,4,0.16477684534040865,0.16032064128256512,0.0023565648795036563,0.0020996391783398662
61,1,1,0.06936037841154702,0.06813627254509018,0.0001765178835867947,0.0010475879828700573
62,1,2,0.1646755380066871,0.16032064128256512,0.002302420779810709,0.00205247594431128
63,0,4,0.19384765092316064,0.18837675350701402,0.003051348714524989,0.002419548701621643
64,0,4,0.17781719272390523,0.1723446893787575,0.0031954110823490547,0.0022770922627986918
65,1,2,0.34807813664026493,0.3366733466933867,0.007454811799564751,0.003949978147313437
66,1,2,0.04494006742420012,0.044088176352705406,6.979136809163883e-05,0.0007820997034030698
67,0,4,0.148703360868196,0.1442885771543086,0.0024802827804716165,0.001934500933415793
68,1,2,0.22268778946877266,0.21643286573146292,0.0036034257465314182,0.0026514979907783227
69,1,3,0.04486071063602786,0.044088176352705406,0.0,0.0007725342833224539
70,1,1,0.2313636956585468,0.22444889779559116,0.0041530858065595005,0.0027617120563961485
71,0,4,0.19478079837994133,0.18837675350701402,0.0039741434141859775,0.0024299014587413352
72,0,4,0.21155143324957223,0.20440881763527052,0.0045459633251781345,0.002596652289123557
73,0,4,0.09825780718977338,0.09619238476953906,0.0006976465634194522,0.0013677758568148663
74,1,1,0.09440201843772188,0.09218436873747494,0.000880557015404706,0.0013370926848422188
75,1,2,0.31753421379981583,0.3046092184368737,0.009214007124809171,0.00371098823813292
76,1,3,0.09405670670645848,0.09218436873747494,0.0005682809111750152,0.0013040570578085214
77,1,2,0.1633335573787109,0.16032064128256512,0.0010133989914789133,0.0019995171046668482
78,1,2,0.22176290018214842,0.21643286573146292,0.002694459674607059,0.0026355747760784644
79,0,4,0.11076026087414019,0.10821643286573146,0.0010210717112128871,0.0015227562971958427
80,1,2,0.1437133721949144,0.1402805611222445,0.001577723875059618,0.0018550871976102915
81,0,4,0.16978659630017548,0.16432865731462926,0.0032658634532834125,0.0021920755322627932
82,0,4,0.04914363780756876,0.04809619238476953,0.00015918816960840555,0.0008882572531908205
83,1,3,0.19405980291813785,0.18837675350701402,0.003293317466431141,0.0023897319446926886
84,1,3,0.19344718883325804,0.18837675350701402,0.0027090094008913575,0.002361425925352648
85,1,2,0.03283480054330579,0.03206412825651302,8.767603571193096e-05,0.0006829962510808364
86,1,3,0.10655746893400328,0.10420841683366733,0.0008905321705312817,0.0014585199298046713
87,0,4,0.16043614273630508,0.156312625250501,0.0020228319703393324,0.0021006855154647587
88,0,4,0.07789611617292917,0.07615230460921843,0.0005730268224942879,0.0011707847412164509
89,1,2,0.07337867272678698,0.0721442885771543,0.00016940836772025067,0.0010649757819124273
90,1,1,0.04092746196594764,0.04008016032064128,9.572065109118281e-05,0.0007515809942151775
91,1,3,0.17232820169123791,0.16833667334669336,0.0018477906384010226,0.0021437377061435275
92,0,4,0.13970801701835436,0.13627254509018036,0.001609294270632735,0.0018261776575412862
93,1,1,0.29517309206456394,0.28456913827655306,0.007181272308455259,0.0034226814795556247
94,1,3,0.15739430815829172,0.15230460921843686,0.0030244735637705183,0.002065225376084332
95,1,1,0.16366288761275333,0.16032064128256512,0.0013104325011287093,0.002031813829059485
96,0,4,0.16091989929838352,0.156312625250501,0.0024680293166037984,0.0021392447312787053
97,1,2,0.20137129202385645,0.19639278557114226,0.002557129783660368,0.002421376669053826
98,0,4,0.11966890870735761,0.11623246492985971,0.0017564105354678761,0.0016800332420300146
99,1,1,0.18477489172287795,0.18036072144288576,0.0021676569750956683,0.0022465133048965294
100,1,3,0.10616535971893164,0.10420841683366733,0.000537076345468463,0.0014198665397958479
101,1,2,0.17596381785932005,0.1723446893787575,0.0014907524314562107,0.0021283760491063444
102,0,4,0.03280653884273456,0.03206412825651302,2.6444295217183964e-05,0.0007159662910043495
103,1,1,0.23568034627930984,0.2284569138276553,0.0044235097609198176,0.002799922690734731
