,trust,group,score,dc_score,bc_score,pr_score
0,0,4,0.20695854530495497,0.2004008016032064,0.00400525455348575,0.002552489148262848
1,0,4,0.04922486805065739,0.04809619238476953,0.0002565476384311089,0.0008721280274567493
2,0,3,0.2095942497772554,0.20440881763527052,0.002669078054192973,0.0025163540877919106
3,1,3,0.3458870875929255,0.33266533066132264,0.009286103650657315,0.003935653280945564
4,0,4,0.20421548286336125,0.19639278557114226,0.005239165300700783,0.0025835319915182005
5,0,4,0.07376730033331254,0.0721442885771543,0.0004932686680610258,0.001129743088097216
6,1,1,0.17229148453507992,0.16833667334669336,0.0018375206079481873,0.0021172905804383454
7,1,2,0.22536165415926201,0.22044088176352702,0.002298454875639711,0.0026223175200952775
8,1,2,0.24354903486838914,0.23647294589178355,0.004226061298732293,0.0028500276778732933
9,1,3,0.23064411777203342,0.22444889779559116,0.0034514753539754495,0.002743744622466816
10,0,4,0.13133479340577336,0.1282565130260521,0.0013115408464423883,0.001766739533278891
11,0,4,0.08293357846310277,0.08016032064128256,0.001520871242859988,0.001252386578960226
12,0,4,0.140377815918442,0.13627254509018036,0.0022114595105831134,0.0018938113176785354
13,0,4,0.11113706953235616,0.10821643286573146,0.0013595421227674321,0.001561094543857272
14,1,2,0.16911281020639263,0.16432865731462926,0.002686697258175426,0.002097455633587955
15,1,1,0.13587204040594908,0.13226452905811623,0.00183465468883083,0.001772856659002025
16,0,4,0.2264590774342249,0.22044088176352702,0.003375604336888105,0.0026425913338097586
17,0,4,0.14848637652855917,0.1442885771543086,0.0022792661298168897,0.0019185332444336873
18,1,2,0.15546791968730728,0.15230460921843686,0.0012434291783734745,0.0019198812904969542
19,1,3,0.19750165493464966,0.19238476953907813,0.002723224912797884,0.00239366048277366
20,1,3,0.16241096579677505,0.156312625250501,0.003925360183426536,0.002172980362847527
21,1,3,0.19021302755089187,0.1843687374749499,0.0034444716220091483,0.0023998184539328203
22,0,4,0.2985617595548082,0.2885771543086172,0.006574276855430637,0.0034103283907603523
23,0,4,0.22816765746633472,0.22044088176352702,0.005000746003578314,0.0027260296992293754
24,0,4,0.268059346814088,0.2565130260521042,0.008334300104897389,0.003212020657086433
25,1,2,0.35978295362376733,0.3486973947895791,0.007114165265500561,0.0039713935686876405
26,1,2,0.17187827271840714,0.16833667334669336,0.0014819892997217786,0.002059610071991986
27,0,4,0.15726563724148568,0.15230460921843686,0.0029066851951392784,0.0020543428279095294
28,1,1,0.2770816023213322,0.2685370741482966,0.005359159544128744,0.003185368628906878
29,1,2,0.18402738810824093,0.18036072144288576,0.0014708476027404489,0.0021958190626147384
30,0,4,0.13587811878187192,0.13226452905811623,0.0018203555783435177,0.0017932341454121978
31,1,2,0.22205734930995202,0.21643286573146292,0.0030434819225321546,0.002581001655956956
