,trust,group,score,dc_score,bc_score,pr_score
0,1,2,0.1563144972409127,0.15230460921843686,0.0019284475169823961,0.002081440505493454
1,1,1,0.2698114484782525,0.2605210420841683,0.005957191163552692,0.0033332152305314664
2,1,2,0.08181087829050843,0.08016032064128256,0.00041003309527911605,0.0012405245539467487
3,0,4,0.14015080384773934,0.13627254509018036,0.0019126966903507234,0.0019655620672082617
4,1,3,0.1945664908671451,0.18837675350701402,0.0036677595339860603,0.0025219778261449974
5,0,4,0.2405825929805424,0.23246492985971942,0.005102866369753356,0.00301479675106964
6,0,3,0.22756271347128587,0.22044088176352702,0.004269284121945147,0.0028525475858137013
7,1,1,0.29418149865733767,0.28456913827655306,0.0060446294301536784,0.003567730950630946
8,0,4,0.22529803232209702,0.21643286573146292,0.005955312985085528,0.00290985360554856
9,0,4,0.11915255783305685,0.11623246492985971,0.0012516654524695771,0.001668427450727569
10,1,3,0.20190446992452654,0.19639278557114226,0.0029256759438077524,0.0025860084095765453
11,0,4,0.19020459235916232,0.1843687374749499,0.0033338018782546612,0.00250205300595778
12,0,4,0.2442558944790607,0.23647294589178355,0.004711338055750267,0.0030716105315268826
13,0,4,0.1855784847217083,0.18036072144288576,0.0028337723716873194,0.0023839909071352
14,0,3,0.21028484014372406,0.20440881763527052,0.003218308521100504,0.002657713987353026
15,1,2,0.2283979611209538,0.22044088176352702,0.005044309189524779,0.0029127701679020034
16,0,4,0.1443964032577627,0.1402805611222445,0.002124300971592404,0.001991541163925789
17,1,3,0.148360207875854,0.1442885771543086,0.002027294494099456,0.002044336227445941
18,1,2,0.14833725572182074,0.1442885771543086,0.0020421054938369954,0.0020065730736751686
19,1,3,0.23183800976012925,0.22444889779559116,0.004489746549921979,0.002899365414616112
20,1,1,0.11905289285326029,0.11623246492985971,0.0011702842050209498,0.0016501437183796216
21,1,1,0.3401725447843521,0.3246492985971944,0.011394681289260385,0.004128564897897307
22,1,3,0.12275353181708112,0.12024048096192384,0.0008271991866313554,0.0016858516685259355
23,1,1,0.20977828782381827,0.20440881763527052,0.0027296107034945395,0.002639859485053221
24,0,4,0.21977331574968956,0.2124248496993988,0.004539074676520733,0.0028093913737700328
25,1,1,0.14739542035871178,0.1442885771543086,0.0011507135824989636,0.0019561296219042183
26,0,3,0.22942851154439,0.22044088176352702,0.0060668686015778175,0.002920761179285153
27,1,3,0.383541935079516,0.36472945891783565,0.014189981415712274,0.0046224947459680785
28,0,3,0.18610949976969024,0.18036072144288576,0.0033151718057147497,0.0024336065210897213
29,1,1,0.16511540701734556,0.16032064128256512,0.002618645706197019,0.0021761200285834105
30,1,3,0.07356238604833286,0.0721442885771543,0.00027573116274925253,0.001142366308429319
31,0,4,0.12360458185848881,0.12024048096192384,0.001634345946772519,0.001729754949792457
32,1,1,0.16931460150694663,0.16432865731462926,0.002760360952327996,0.0022255832399893814
33,1,1,0.16442080174491616,0.16032064128256512,0.0019550391399813585,0.0021451213223696837
34,1,1,0.21982286621464878,0.2124248496993988,0.004625960713717426,0.0027720558015325593
35,1,3,0.3852652445509421,0.3687374749498998,0.0119253436599182,0.004602425941124062
36,1,1,0.18521736478242376,0.18036072144288576,0.002485443819794135,0.002371199519743864
37,1,1,0.08567555348898996,0.08416833667334668,0.00024747615207273055,0.0012597406635705597
38,1,2,0.265612823025743,0.2565130260521042,0.005810732795432789,0.0032890641782059907
39,0,4,0.27308341434861017,0.2605210420841683,0.009087768257340374,0.0034746040071014814
40,1,1,0.25724030377107177,0.24849699398797592,0.005560166211602428,0.0031831435714934275
41,1,3,0.16120953490763593,0.156312625250501,0.0027235163136292953,0.0021733933435056307
42,1,2,0.18625058728118368,0.18036072144288576,0.003434544972179933,0.0024553208661180002
43,1,3,0.12737268857611264,0.12424849699398796,0.00136054227729045,0.0017636493048342316
44,1,1,0.2234536546310574,0.21643286573146292,0.004219264918202588,0.0028015239813918872
45,0,4,0.19063705780940648,0.1843687374749499,0.0037980599720779506,0.002470260362378645
46,1,2,0.1526942905321112,0.14829659318637273,0.002317873184344368,0.002079824161394109
47,0,3,0.12737413137157266,0.12424849699398796,0.00134264641813852,0.001782987959446179
48,1,1,0.15593335020562343,0.15230460921843686,0.001561568325064565,0.002067172662121991
49,1,3,0.1686581346586402,0.16432865731462926,0.0021119812739112845,0.002217496070099662
50,1,1,0.21045705069545423,0.20440881763527052,0.0034039558573788773,0.0026442772028048163
51,0,3,0.20698585944940007,0.2004008016032064,0.00395382768195129,0.0026312301642423706
52,1,1,0.19341925638474397,0.18837675350701402,0.002594223003618266,0.0024482798741116757
53,1,3,0.13209829580392524,0.1282565130260521,0.0020013297667305823,0.0018404530111425384
54,0,4,0.17726124041756347,0.1723446893787575,0.0026164198280023104,0.002300131210803658
55,0,4,0.1355311185670715,0.13226452905811623,0.0014359939531124995,0.001830595555842785
56,0,3,0.2864808253790029,0.27655310621242485,0.0064117575600207135,0.0035159616065573366
57,0,3,0.342015145249905,0.3286573146292585,0.00924172875262404,0.004116101868022452
58,0,4,0.08577378020739722,0.08416833667334668,0.00033552076204289446,0.0012699227720076457
59,1,2,0.11958697866731474,0.11623246492985971,0.0016762118248483523,0.001678301912606684
60,1,2,0.11078541244957509,0.10821643286573146,0.0009994167546205034,0.0015695628292231125
