,trust,group,score,dc_score,bc_score,pr_score
0,1,2,0.34679712732517404,0.3366733466933867,0.006195797954511113,0.003927982677276203
1,1,1,0.12813453982002332,0.12424849699398796,0.002082176350701947,0.0018038664753334058
2,1,3,0.29368780067916606,0.28456913827655306,0.005671054202965867,0.003447608199647129
3,1,1,0.160663309427629,0.156312625250501,0.002257016853720415,0.002093667323407573
4,0,4,0.30157628407338327,0.2885771543086172,0.009417333437948039,0.0035817963268180587
5,1,1,0.2107365541461183,0.20440881763527052,0.0036988954064433904,0.0026288411044043903
6,1,2,0.29292986297458434,0.28456913827655306,0.0049919034294389035,0.003368821268592376
7,1,2,0.23131309414587659,0.22444889779559116,0.0040634057431283965,0.0028007906071570326
8,0,4,0.028680801839364705,0.028056112224448895,1.4064338936319038e-05,0.0006106252759794929
9,1,2,0.0653143909751167,0.06412825651302605,0.00018278075948301249,0.001003353702607636
10,0,4,0.12311927655655536,0.12024048096192384,0.001222706053756865,0.0016560895408746536
11,0,3,0.24028848712405734,0.23246492985971942,0.004900652553181579,0.002922904711156321
12,1,1,0.1399804362132605,0.13627254509018036,0.0018589242509478012,0.001848966872132359
13,1,3,0.07766392781237531,0.07615230460921843,0.00036047050864972753,0.0011511526945071596
14,1,2,0.1590357969895819,0.156312625250501,0.0007689355918773856,0.001954236147203533
15,1,1,0.08197162627436444,0.08016032064128256,0.0006092338525523429,0.0012020717805295328
16,1,1,0.20341213947452444,0.19639278557114226,0.004426864839569702,0.002592489063812481
17,1,3,0.057327440066635184,0.05611222444889779,0.0002759317297027921,0.0009392838880346021
18,1,2,0.280864370460763,0.2725450901803607,0.005058267453521554,0.0032610128268807316
19,0,4,0.19038481260381898,0.1843687374749499,0.003604817553318532,0.002411257575550553
20,1,2,0.12638794951106483,0.12424849699398796,0.0005013855497402036,0.001638066967336651
21,1,1,0.1276550574664416,0.12424849699398796,0.0016696817992574251,0.0017368786731962226
22,1,2,0.21826403628236832,0.2124248496993988,0.0031979065571228304,0.002641280025846701
23,0,4,0.09852240659072238,0.09619238476953906,0.0009223111852106556,0.0014077106359726616
24,1,1,0.13596268638657233,0.13226452905811623,0.0018162729490260729,0.001881884379430048
25,0,4,0.25682817012061754,0.24849699398797592,0.00523161393851972,0.0030995621941218854
26,1,1,0.22881020655159923,0.22044088176352702,0.005462433408665756,0.0029068913794064338
