,trust,group,score,dc_score,bc_score,pr_score
0,1,2,0.3679909016401359,0.35270541082164325,0.01102118244975049,0.004264308368742217
1,0,4,0.16506486827498068,0.16032064128256512,0.0025848998107700014,0.0021593271816455575
2,1,3,0.1816065103309736,0.17635270541082163,0.0029386948202424473,0.0023151100999095242
3,1,2,0.28293679541846856,0.2725450901803607,0.006999100343617615,0.0033926048944902406
4,0,4,0.0983345843716609,0.09619238476953906,0.0007161140536782338,0.0014260855484436066
5,1,2,0.23432559506844253,0.2284569138276553,0.003031102493699185,0.002837578747088055
6,1,1,0.239754312450253,0.23246492985971942,0.0043803785362753565,0.0029090040542582387
7,1,2,0.18182706299839507,0.17635270541082163,0.0031145920179263863,0.00235976556964706
8,1,2,0.18528608675433797,0.18036072144288576,0.002594385254210914,0.0023309800572413105
9,0,4,0.10259529288820779,0.1002004008016032,0.0009200979978429113,0.0014747940887616757
10,0,4,0.13569756692898685,0.13226452905811623,0.0016041099827134716,0.0018289278881571621
11,0,4,0.1356199306838261,0.13226452905811623,0.0015010413440592503,0.0018543602816506305
12,1,3,0.08203670690919541,0.08016032064128256,0.0006149962574350852,0.0012613900104777665
13,0,4,0.2619987708880227,0.25250501002004005,0.0062900814678598154,0.0032036794001228373
14,1,1,0.2063357271556325,0.2004008016032064,0.0033703969576247147,0.002564528594801395
15,0,4,0.1151555839253285,0.11222444889779558,0.0012850125390212082,0.0016461224885117218
16,1,1,0.06132479580518489,0.06012024048096192,0.0002049672166705813,0.000999588107552389
17,1,1,0.15576622135425208,0.15230460921843686,0.0014694760862818824,0.0019921360495333265
18,1,1,0.15239344747562175,0.14829659318637273,0.002108163610120334,0.001988690679128692
19,1,1,0.22142602956143198,0.21643286573146292,0.002321756027332746,0.002671407802636296
20,1,2,0.18916951223576262,0.1843687374749499,0.0024507171998649196,0.002350057560947794
21,1,1,0.22678522300036158,0.22044088176352702,0.0035919664397037567,0.0027523747971308164
22,0,3,0.21049875458511771,0.20440881763527052,0.003456884226080886,0.0026330527237663033
23,0,4,0.17270217941684202,0.16833667334669336,0.0021443334348449543,0.002221172635303706
24,1,1,0.05324977190995105,0.052104208416833664,0.00024582673173177607,0.0008997367613856139
25,1,1,0.13471732128375563,0.13226452905811623,0.0007079562896512295,0.0017448359359881695
26,0,3,0.28312519869119296,0.2725450901803607,0.007123243828850555,0.0034568646819816964
27,0,4,0.04494512200302903,0.044088176352705406,5.29981374755514e-05,0.000803947512848079
28,0,4,0.2977324193714536,0.28456913827655306,0.009541454399826602,0.0036218266950739145
29,1,3,0.21458016956659987,0.20841683366733466,0.003520431438009098,0.0026429044612561194
30,1,2,0.22757562680796103,0.22044088176352702,0.004348604995190007,0.0027861400492440037
31,1,2,0.24381041241865464,0.23647294589178355,0.004361381518836935,0.0029760850080341322
32,0,3,0.16100267499519197,0.156312625250501,0.0025589379128710702,0.0021311118318199174
33,0,3,0.12689108072337998,0.12424849699398796,0.000904020460476221,0.0017385632689157992
34,1,2,0.21466435742440937,0.20841683366733466,0.0036004888198717436,0.0026470349372029753
35,1,1,0.11487088263544462,0.11222444889779558,0.0010765287071241786,0.0015699050305248699
36,1,2,0.22711493035826297,0.22044088176352702,0.0038702234915577545,0.002803825103178204
37,0,4,0.15675544090731025,0.15230460921843686,0.0023574670914043197,0.00209336459746905
38,1,3,0.23585016394901223,0.2284569138276553,0.004516392790027918,0.002876857331329031
39,1,2,0.2115498312371786,0.20440881763527052,0.0044977874452506676,0.002643226156657407
40,1,3,0.15667902546502993,0.15230460921843686,0.00230116111577328,0.0020732551308197894
41,1,3,0.19011274223035596,0.1843687374749499,0.0033553652529172842,0.0023886395024887643
42,1,3,0.1562013464650329,0.15230460921843686,0.0018642936820406374,0.002032443564555389
43,0,4,0.19911602670258544,0.19238476953907813,0.004188776105701637,0.0025424810578056644
44,0,4,0.2655192356519794,0.2565130260521042,0.005769181920768479,0.003237027679106692
45,0,4,0.23359958297644381,0.22444889779559116,0.006184179688966528,0.002966505491886113
46,1,1,0.2902773437201107,0.280561122244489,0.006263768282471747,0.003452453193149968
47,1,3,0.16468911522804128,0.16032064128256512,0.002260921778648292,0.0021075521668278826
48,1,3,0.21623161832579071,0.20841683366733466,0.005081722782441425,0.002733061876014644
49,1,1,0.16065797422461095,0.156312625250501,0.0022679004309985105,0.0020774485431114573
50,0,4,0.1107179134063328,0.10821643286573146,0.000929670893664407,0.001571809646936931
51,1,2,0.2908840724158696,0.280561122244489,0.0068596247760055505,0.003463325395375079
52,0,3,0.13926199082301627,0.13627254509018036,0.0011454113950995926,0.0018440343377362938
53,1,2,0.08989223142651089,0.08817635270541081,0.00043476068713044734,0.0012811180339696317
54,1,1,0.08995425930352902,0.08817635270541081,0.0004922219264634195,0.00128568467165478
55,0,4,0.20684935080045633,0.2004008016032064,0.0037983606163751724,0.0026501885808747562
56,0,4,0.1730671362247298,0.16833667334669336,0.002524712167612026,0.002205750710424429
57,1,3,0.17736604326076066,0.1723446893787575,0.0027348073691739107,0.002286546512829251
58,1,2,0.028680917767567735,0.028056112224448895,1.2612883249678693e-05,0.0006121926598691591
59,1,1,0.1889781684240329,0.1843687374749499,0.002258289606158613,0.0023511413429243913
60,1,2,0.13570083281369882,0.13226452905811623,0.0016012770480906355,0.0018350267074919826
61,1,1,0.1311199769502617,0.1282565130260521,0.001114848188410503,0.0017486157357990894
62,1,2,0.24109429646572827,0.23246492985971942,0.005665137840938554,0.002964228765070288
63,1,3,0.21138614405764544,0.20440881763527052,0.004298618650563848,0.0026787077718110736
64,0,4,0.2784312364841288,0.2685370741482966,0.006532271016095702,0.003361891319736498
65,0,4,0.17027931270604116,0.16432865731462926,0.0036661444809802306,0.0022845109104316762
66,1,2,0.22427450708416347,0.21643286573146292,0.005016067829067994,0.002825573523632544
