,trust,group,score,dc_score,bc_score,pr_score
0,0,3,0.306389020232627,0.29659318637274545,0.00656916614002854,0.0032266677198529983
1,0,4,0.21355656728010147,0.20841683366733466,0.0028020357201471455,0.0023376978926196858
2,0,4,0.2431766755359925,0.23647294589178355,0.004027370272035047,0.0026763593721739094
3,1,3,0.15116768119384985,0.14829659318637273,0.0011544374279626446,0.0017166505795144713
4,0,4,0.15964573785204905,0.156312625250501,0.0015219241549167771,0.0018111884466312767
5,1,1,0.2708200182236705,0.26452905811623245,0.003485249439178141,0.0028057106682598905
6,1,1,0.26271873648458766,0.2565130260521042,0.00345648924138088,0.0027492211911025895
7,1,2,0.17958387314762728,0.17635270541082163,0.0012568017324276208,0.001974366004378038
8,0,3,0.08577632657474134,0.08416833667334668,0.0004539438044028239,0.0011540460969918362
9,1,2,0.20068716764053302,0.19639278557114226,0.0021309788133328286,0.002163403256057938
10,1,1,0.32158957743482913,0.312625250501002,0.00570660412582929,0.003257722807997835
11,1,2,0.16303660169773473,0.16032064128256512,0.0009097701135672027,0.0018061903016024067
12,0,4,0.13869325544880173,0.13627254509018036,0.0007996934127757298,0.0016210169458456517
13,0,3,0.23085363194674036,0.22444889779559116,0.003877188902961496,0.0025275452481877225
14,1,3,0.18807913154458322,0.1843687374749499,0.001603629416715924,0.0021067646529174047
15,1,1,0.17206910830828884,0.16833667334669336,0.0018110329109775182,0.0019214020506179742
16,1,1,0.2214148481720472,0.21643286573146292,0.0026468820439567798,0.0023351003966275105
17,0,3,0.17591639524374947,0.1723446893787575,0.0016163984562982407,0.0019553074086937293
18,1,2,0.15527402929081646,0.15230460921843686,0.00120305386245292,0.0017663662099266669
19,1,2,0.1221740728582634,0.12024048096192384,0.0005010578923092252,0.0014325340040303256
20,1,2,0.25393232386131165,0.24849699398797592,0.002769430345485031,0.0026658995278507017
21,1,1,0.38202999016893674,0.3687374749498998,0.009415444361470036,0.003877070857566924
22,1,3,0.31741775999206095,0.30861723446893785,0.005511117934564135,0.0032894075885589705
23,0,4,0.15960684836170347,0.156312625250501,0.001479704240519401,0.0018145188706830805
24,1,3,0.24597083012325746,0.24048096192384769,0.002890107653139126,0.002599760546270636
25,0,3,0.15120393891546194,0.14829659318637273,0.0011834828200196327,0.0017238629090696
26,1,1,0.22847313670605232,0.22444889779559116,0.001618744622240289,0.0024054942882208745
27,1,3,0.2343257255558321,0.2284569138276553,0.003344319156410633,0.0025244925717661667
28,1,1,0.052937132209987636,0.052104208416833664,4.556852926466972e-05,0.0007873552638893043
29,1,2,0.020528636955622383,0.02004008016032064,0.0,0.0004885567953017424
30,1,3,0.15134720292266,0.14829659318637273,0.0012977992401597524,0.001752810496127535
31,0,4,0.24361971828387988,0.23647294589178355,0.004486261412808161,0.0026605109792881606
32,1,2,0.31739216569815687,0.30861723446893785,0.005511341556245266,0.003263589672973755
33,1,2,0.19384636830975505,0.18837675350701402,0.003298705877515023,0.0021709089252260156
34,1,1,0.14262272445619284,0.1402805611222445,0.0007235239340163329,0.0016186393999319966
35,1,1,0.28684480937743745,0.280561122244489,0.0033392598249384065,0.0029444273080100687
36,1,1,0.22168934331646914,0.21643286573146292,0.00288251415912882,0.0023739634258773956
37,1,2,0.23727574351711492,0.23246492985971942,0.0023173782017191016,0.0024934354556764063
38,1,1,0.3456008614692206,0.3366733466933867,0.005429462089219533,0.0034980526866143532
39,1,3,0.1922004271562498,0.18837675350701402,0.001686641401130728,0.002137032248105039
40,0,4,0.1262401018778308,0.12424849699398796,0.0005032137733337753,0.0014883911105090753
41,0,3,0.20554754265354272,0.2004008016032064,0.0028927992636391384,0.0022539417866971855
42,0,3,0.26705953733312254,0.2605210420841683,0.003699973910000854,0.0028385213389533525
43,0,4,0.1846077503023153,0.18036072144288576,0.002148487351637248,0.0020985415077922898
44,0,4,0.27997332151059934,0.2725450901803607,0.004488100563650083,0.0029401307665885487
45,1,1,0.1682209292245853,0.16432865731462926,0.0019889846476877724,0.0019032872622683
46,1,2,0.26175656576259004,0.2565130260521042,0.002549877956415782,0.002693661754070108
47,0,4,0.23881745328156942,0.23246492985971942,0.0037923221021640857,0.002560201319685888
48,0,4,0.20514766070495719,0.2004008016032064,0.0025001886060121263,0.0022466704957386794
49,1,1,0.2544396734412164,0.24849699398797592,0.0032576016079693126,0.0026850778452710868
50,0,4,0.17240958115656974,0.16833667334669336,0.002123349015170587,0.0019495587947057874
51,1,3,0.21414744543932393,0.20841683366733466,0.0033829928640458605,0.002347618907943411
52,1,2,0.17981388173955062,0.17635270541082163,0.0014609529579710794,0.002000223370757911
53,1,1,0.1769457442645846,0.1723446893787575,0.0026017926292317838,0.001999262256595311
54,0,4,0.18026083104862192,0.17635270541082163,0.001925497527663198,0.001982628110137118
55,0,4,0.23420489742351405,0.2284569138276553,0.0032092207938447326,0.0025387628020140385
56,0,4,0.21772348072194436,0.2124248496993988,0.0029202459458939657,0.002378385076651602
57,1,2,0.24207886752544194,0.23647294589178355,0.0030672695932095623,0.0025386520404488515
58,1,1,0.19628568389435616,0.19238476953907813,0.0017648238118463922,0.0021360905434316306
59,1,2,0.2579842015428348,0.25250501002004005,0.0027953254854415524,0.0026838660373532234
60,1,3,0.11029305290646452,0.10821643286573146,0.0007305718176693734,0.001346048223063682
61,1,2,0.1885037478007903,0.1843687374749499,0.002072153077288593,0.002062857248551806
62,1,3,0.2794487369356113,0.2725450901803607,0.003948986567097096,0.002954660188153477
63,1,3,0.17229010296830652,0.16833667334669336,0.0020213380115665855,0.0019320916100465631
64,1,2,0.16802915769945528,0.16432865731462926,0.0018025649858952897,0.0018979353989307403
65,0,4,0.2389102756731786,0.23246492985971942,0.0038762889994526373,0.0025690568140065533
66,1,3,0.16372965909251777,0.16032064128256512,0.0015741517255097978,0.0018348660844428708
67,1,3,0.18381683927612288,0.18036072144288576,0.0014248694174429936,0.002031248415794142
68,0,4,0.22247829687591505,0.21643286573146292,0.003598346029080282,0.002447085115371862
69,1,3,0.23049231915962412,0.22444889779559116,0.0035515102713086642,0.0024919110927242917
70,1,1,0.20866359887608707,0.20440881763527052,0.002026049354059082,0.0022287318867574638
71,0,4,0.0897127323769103,0.08817635270541081,0.00039118634976841927,0.001145193321731059
72,1,1,0.2585224693033271,0.25250501002004005,0.0032989672037743918,0.0027184920795127105
73,1,1,0.213086763285411,0.20841683366733466,0.0023811169472352125,0.0022888126708411347
74,1,2,0.1634544286949797,0.16032064128256512,0.0013130561327719347,0.0018207312796426262
75,1,3,0.19248176191208957,0.18837675350701402,0.001981488821719888,0.002123519583355657
76,0,4,0.14707600596225678,0.1442885771543086,0.0010878104364621902,0.0016996183714859873
77,1,1,0.30050492036946136,0.2925851703406813,0.004833065916525078,0.003086684112254921
78,1,2,0.17134694895303804,0.16833667334669336,0.0011207216007779587,0.0018895540055667284
79,0,4,0.1391911318420551,0.13627254509018036,0.0012639822224961728,0.0016546045293785333
80,1,1,0.20858407511143853,0.20440881763527052,0.0019374027728233114,0.0022378547033447015
81,1,3,0.23832292645872788,0.23246492985971942,0.003293262174468939,0.002564734424539536
82,1,3,0.16802698293160623,0.16432865731462926,0.0017643048321185812,0.0019340207848583938
83,0,4,0.25462706544392255,0.24849699398797592,0.0034809729635502137,0.0026490984923964087
84,1,2,0.3049449247417422,0.29659318637274545,0.005222171582155645,0.00312956678684105
