,trust,group,score,dc_score,bc_score,pr_score
0,0,4,0.08989165183003481,0.08817635270541081,0.0004813500533886378,0.0012339490712353677
1,1,1,0.08576725589991382,0.08416833667334668,0.00043035940264966774,0.001168559823917478
2,1,2,0.13956549506275995,0.13627254509018036,0.0015566767222064228,0.001736273250373181
3,1,1,0.3266460026313003,0.3166332665330661,0.006477807097064123,0.0035349290011700008
4,1,1,0.2764391538170167,0.2685370741482966,0.00484219503934004,0.003059884629380125
5,0,4,0.11067420301211121,0.10821643286573146,0.0009870912794229132,0.001470678866956837
6,0,4,0.3678626022168883,0.35270541082164325,0.01115327327303768,0.004003918122207419
7,1,1,0.3130426744437931,0.3046092184368737,0.004988555724523225,0.0034449002823961567
8,1,2,0.24611340078368985,0.24048096192384769,0.0028969490720540114,0.002735489787788145
9,1,1,0.01651843688824714,0.01603206412825651,0.0,0.00048637275999062826
10,1,2,0.2386910481800115,0.23246492985971942,0.0035083991559772265,0.0027177191643148403
11,1,2,0.22731689266198746,0.22044088176352702,0.004253135848774285,0.0026228750496861343
12,0,3,0.07748337557571118,0.07615230460921843,0.0002566487360389607,0.001074422230453791
13,1,1,0.18510681943658644,0.18036072144288576,0.00257350765717284,0.002172590336527833
14,1,2,0.1306940109236613,0.1282565130260521,0.0008182443749944075,0.001619253522614788
15,1,1,0.10176492670045502,0.1002004008016032,0.0002450531561692295,0.0013194727426825994
16,1,3,0.3322819871724164,0.3246492985971944,0.004112973811129926,0.0035197147640921326
17,1,3,0.27262779282076344,0.26452905811623245,0.005117076116092602,0.0029816585884383795
18,0,4,0.1607236771290814,0.156312625250501,0.0024489115107808115,0.00196214036779961
19,0,4,0.2223509444303589,0.21643286573146292,0.003384333544200509,0.002533745154695495
20,1,3,0.06545440071694339,0.06412825651302605,0.00034368295553929634,0.0009824612483780495
21,0,4,0.1524627286988444,0.14829659318637273,0.0022466760996840644,0.0019194594127876063
22,0,4,0.0696456586329762,0.06813627254509018,0.00045846733506198174,0.001050918752824032
23,1,1,0.22106068767776094,0.21643286573146292,0.002139592515831523,0.0024882294304665008
24,1,2,0.16347507373292752,0.16032064128256512,0.0012352053362007268,0.0019192271141616766
25,1,2,0.11856670742068166,0.11623246492985971,0.0008451874267119113,0.0014890550641100458
26,1,1,0.3439977625682588,0.33266533066132264,0.007614855039555342,0.003717576867380859
27,1,3,0.20882639866170108,0.20440881763527052,0.0020292778570422465,0.002388303169388307
28,1,1,0.3469088784827536,0.3366733466933867,0.0065380323582228785,0.0036974994311440236
29,1,1,0.3478265362844779,0.3366733466933867,0.00739587090595561,0.003757318685135563
30,1,1,0.22217070486201038,0.21643286573146292,0.0032263423822087647,0.0025114967483386855
31,1,2,0.1349047802904227,0.13226452905811623,0.0009785452825285283,0.0016617059497779259
32,1,3,0.09821057264243116,0.09619238476953906,0.0007231360299772485,0.0012950518429148605
33,1,3,0.20016431567608367,0.19639278557114226,0.0015006925866214772,0.0022708375183199386
34,1,2,0.16374110632451214,0.16032064128256512,0.0014782059009794193,0.0019422591409676026
35,1,3,0.1637089651223093,0.16032064128256512,0.0014597573496965535,0.0019285664900476375
36,1,1,0.21760698973923187,0.2124248496993988,0.0027260150331648416,0.0024561250066682597
37,1,3,0.2915480677028416,0.28456913827655306,0.003817711128990259,0.0031612182972982853
38,1,1,0.10658124854022964,0.10420841683366733,0.000954658529162509,0.0014181731773998132
39,1,1,0.20836629172366467,0.20440881763527052,0.0016083779988753932,0.0023490960895187502
40,1,3,0.1889024362028872,0.1843687374749499,0.0023668113272018996,0.0021668874007353973
41,1,3,0.08561246896586228,0.08416833667334668,0.00027787432988383965,0.0011662579626317499
42,0,3,0.3334587127112121,0.3246492985971944,0.0052239946569025714,0.0035854194571151216
43,1,2,0.27258345319692523,0.26452905811623245,0.005033180506706457,0.0030212145739863167
44,1,1,0.18839449116353513,0.1843687374749499,0.0018460416706131974,0.0021797120179720456
45,1,1,0.26738744413181315,0.2605210420841683,0.0039057447953597677,0.0029606572522850494
46,1,3,0.17635155417919682,0.1723446893787575,0.001933573426136175,0.0020732913743031493
47,0,4,0.08589935378317852,0.08416833667334668,0.0005130404746845539,0.0012179766351472871
48,1,1,0.11419304044882764,0.11222444889779558,0.0005269700557997617,0.0014416214952322989
49,1,1,0.14736278690378407,0.1442885771543086,0.0012827719902850881,0.0017914377591903793
50,0,4,0.03685773148246826,0.03607214428857715,7.197466524984031e-05,0.0007136125286412646
51,1,2,0.23011764540713595,0.22444889779559116,0.003103025866758242,0.0025657217447865527
52,0,4,0.27405107469654444,0.26452905811623245,0.006414181950277846,0.0031078346300341506
53,1,2,0.1884919820818423,0.1843687374749499,0.0019440264522635408,0.002179218154628878
54,0,4,0.14770991846430687,0.1442885771543086,0.0015861523908129599,0.0018351889191853
55,1,1,0.15174249301270396,0.14829659318637273,0.0016169567772635516,0.0018289430490676774
56,1,3,0.3606198060876395,0.3486973947895791,0.008080340876699482,0.0038420704213609283
57,1,3,0.24237335195740856,0.23647294589178355,0.0032045204894734685,0.002695885576151529
58,1,2,0.1653618337071609,0.16032064128256512,0.002963405964790202,0.002077786459805587
59,0,3,0.20047133455187824,0.19639278557114226,0.0017855812559883094,0.0022929677247476602
60,1,3,0.2499561090810283,0.2444889779559118,0.002701518909790454,0.002765612215326062
61,1,1,0.15122863659565705,0.14829659318637273,0.001105979518447584,0.00182606389083674
62,1,3,0.29230770200745615,0.28456913827655306,0.0045831875314078525,0.003155376199495241
63,1,2,0.2132760398408336,0.20841683366733466,0.0024582129029909598,0.002400993270508
64,1,1,0.1638831022747275,0.16032064128256512,0.0016035767733341962,0.00195888421882816
