,trust,group,score,dc_score,bc_score,pr_score
0,0,4,0.23102853015478894,0.22444889779559116,0.0038931275804789836,0.0026865047787187884
1,1,1,0.16785724162654567,0.16432865731462926,0.0015604634924514045,0.001968120819465015
2,1,3,0.17680732180937322,0.1723446893787575,0.0023604011036581344,0.002102231326957622
3,1,1,0.25030638790994647,0.2444889779559118,0.0030598156847929554,0.0027575942692417243
4,1,1,0.17661729879327417,0.1723446893787575,0.0021462291215367524,0.002126380292979932
5,1,1,0.264462519025641,0.2565130260521042,0.004968651632750602,0.0029808413407861915
6,1,3,0.19314284709649554,0.18837675350701402,0.002492055257321487,0.00227403833216003
7,1,3,0.1517977555238069,0.14829659318637273,0.001621565749193362,0.001879596588240791
8,1,2,0.32891625367631383,0.32064128256513025,0.004772613932907575,0.0035023571782760374
9,1,1,0.14339275077905614,0.1402805611222445,0.0013512714762649203,0.001760918180546708
10,1,1,0.061178430370254916,0.06012024048096192,0.00014858268388101935,0.0009096072054119689
11,1,3,0.1973813894111842,0.19238476953907813,0.002673839154884078,0.0023227807172219767
12,0,4,0.25808429211642553,0.24849699398797592,0.006632535887074676,0.0029547622413749184
13,1,2,0.3553278097228666,0.344689378757515,0.006843267129311499,0.003795163836040116
14,0,4,0.331055466990113,0.32064128256513025,0.006824141568730767,0.0035900428562519785
15,0,4,0.14396270166179598,0.1402805611222445,0.0018941451398195005,0.0017879953997319907
16,1,2,0.25851664654475126,0.25250501002004005,0.0031623922632066895,0.0028492442615045354
17,1,2,0.259320605387355,0.25250501002004005,0.003951066036246632,0.0028645293310683253
18,0,4,0.3815841954175204,0.36472945891783565,0.012680394230138493,0.004174342269546271
19,1,1,0.16732130591791974,0.16432865731462926,0.0010231429578988981,0.0019695056453915907
20,1,2,0.2644531296275513,0.2565130260521042,0.004998191588333658,0.002941911987113484
21,1,1,0.16777119070867402,0.16432865731462926,0.001462210347175499,0.0019803230468692754
22,1,1,0.1844654627059976,0.18036072144288576,0.0019467175343551206,0.002158023728756713
23,1,1,0.37169817264112887,0.3567134268537074,0.010910859638890213,0.004073886148531283
24,0,3,0.140074104584609,0.13627254509018036,0.001986662955516215,0.0018148965389124237
25,0,4,0.17241216908739154,0.16833667334669336,0.0020240236531118647,0.0020514720875863166
26,0,4,0.21060152105382293,0.20440881763527052,0.003715016719613058,0.002477686698939359
27,1,2,0.16699883597695175,0.16432865731462926,0.0007420609311899043,0.0019281177311326197
28,0,4,0.26906804805214046,0.2605210420841683,0.005500909049087386,0.0030460969188847416
29,1,2,0.17230216467083734,0.16833667334669336,0.0019502589842751552,0.0020152323398688306
30,1,3,0.18028814409914462,0.17635270541082163,0.0018143201014893919,0.002121118586833608
31,1,1,0.15167049956744702,0.14829659318637273,0.0015082233191323516,0.0018656830619419372
32,1,1,0.27249663023634313,0.26452905811623245,0.00495162434528583,0.00301594777482486
33,1,2,0.217482615545041,0.2124248496993988,0.0026055104964454847,0.002452255349196753
34,1,3,0.16024231634408423,0.156312625250501,0.0019126934402699327,0.0020169976533133196
35,1,1,0.2802371680855476,0.2725450901803607,0.004594559919369033,0.003097517985817868
36,1,1,0.11444408434431777,0.11222444889779558,0.0007558122874303246,0.001463823159091863
37,0,4,0.16777022798875296,0.16432865731462926,0.001429505508608884,0.0020120651655148305
38,1,1,0.06552400007802696,0.06412825651302605,0.00039524096443044023,0.0010005026005704704
39,1,2,0.130572531181628,0.1282565130260521,0.0007163246964433723,0.001599693459132545
40,1,2,0.15135094937343258,0.14829659318637273,0.0012528877219001597,0.0018014684651596765
41,0,3,0.08992576977842529,0.08817635270541081,0.0004973123376262344,0.001252104735388242
42,0,4,0.18497482106343627,0.18036072144288576,0.002395081169120692,0.002219018451429815
43,1,3,0.20632845847572562,0.2004008016032064,0.0034995291587365464,0.0024281277137826727
44,0,4,0.2780046946015357,0.2685370741482966,0.006304035878838908,0.0031635845744002133
45,1,1,0.2899778893444883,0.280561122244489,0.0062155571196149135,0.0032012099803843974
46,0,4,0.24379752073800448,0.23647294589178355,0.004556212570793072,0.0027683622754278354
47,1,2,0.13089711624728206,0.1282565130260521,0.001019910843780269,0.00162069237744969
48,1,3,0.2786729225730889,0.2685370741482966,0.006980845450573635,0.0031550029742186785
49,1,3,0.27382208868780433,0.26452905811623245,0.006187018051308469,0.0031060125202634556
50,0,4,0.2349751290769049,0.2284569138276553,0.0037917613260933227,0.0027264539231562786
51,1,2,0.19658178597952572,0.19238476953907813,0.001954881650632716,0.0022421347898148826
52,1,1,0.2598369933570822,0.25250501002004005,0.00443560762595192,0.0028963757110902558
53,1,1,0.15139146031398007,0.14829659318637273,0.0012705237142491186,0.0018243434133582022
54,1,2,0.2046561599238421,0.2004008016032064,0.0019486740607170963,0.0023066842599185856
55,0,4,0.09804209802901276,0.09619238476953906,0.0005357070516533275,0.0013140062078203637
56,1,3,0.1684558414350915,0.16432865731462926,0.002094582586158325,0.002032601534303923
57,0,4,0.2061359414425914,0.2004008016032064,0.003278822697657191,0.002456317141727797
58,0,4,0.08952703316671429,0.08817635270541081,0.0001483856058287994,0.0012022948554746647
59,1,2,0.26684122547881095,0.2605210420841683,0.0034040472291617142,0.0029161361654809195
60,1,3,0.2052674184196293,0.2004008016032064,0.0025014453432802104,0.0023651714731427295
61,0,4,0.1723463512830954,0.16833667334669336,0.001948617862825954,0.0020610600735760562
62,1,2,0.20603495573692282,0.2004008016032064,0.0032645963715203802,0.002369557762196048
63,1,2,0.14693967748540387,0.1442885771543086,0.0008821317936371746,0.0017689685374581202
64,1,3,0.18917715613252795,0.1843687374749499,0.0025375316086942443,0.0022708870488838202
65,1,2,0.3012923712549185,0.2925851703406813,0.005436161621939887,0.0032710392922972484
66,1,2,0.16746053250847204,0.16432865731462926,0.0011813722683936478,0.001950502925449129
67,1,1,0.1021434611049565,0.1002004008016032,0.000619349931259352,0.0013237103720939586
68,0,4,0.17660789367407195,0.1723446893787575,0.002155533548483888,0.0021076707468305803
69,0,4,0.13071534462060672,0.1282565130260521,0.0008472452840462336,0.0016115863105083837
70,1,3,0.25583943522015323,0.24849699398797592,0.004428041347968885,0.0029143998842084155
71,1,1,0.2310999605171705,0.22444889779559116,0.004003568244507662,0.002647494477071698
72,1,2,0.3270724052854258,0.3166332665330661,0.006904494274446188,0.003534644477913493
73,0,4,0.21807409617501572,0.2124248496993988,0.0031481161591190095,0.00250113031649792
74,1,3,0.14725569534972205,0.1442885771543086,0.001174755070072442,0.0017923631253410088
75,1,3,0.20172636969002866,0.19639278557114226,0.0029603118811406975,0.0023732722377456904
76,0,3,0.08560746408424617,0.08416833667334668,0.00028871762467165275,0.0011504097862278413
