,trust,group,score,dc_score,bc_score,pr_score
0,1,1,0.15571263462813695,0.15230460921843686,0.0014458992828934854,0.001962126126806591
1,1,2,0.2669201227022325,0.2605210420841683,0.0033181903536351923,0.003080890264429007
2,1,1,0.17343725895374193,0.16833667334669336,0.00287703588039476,0.0022235497266538174
3,1,3,0.24089396974473468,0.23246492985971942,0.005497550998128238,0.0029314888868870294
4,0,4,0.18574315915187306,0.18036072144288576,0.0030012095032564867,0.0023812282057308143
5,1,1,0.17673440526885,0.1723446893787575,0.0021901152791947397,0.0021996006108977763
6,1,1,0.25690502242492114,0.24849699398797592,0.005304935117198645,0.003103093319746554
7,1,1,0.10643097012097391,0.10420841683366733,0.0007563177744854074,0.0014662355128211703
8,1,1,0.1693863207011686,0.16432865731462926,0.0028631112439998206,0.002194552142539537
9,0,4,0.08598253102554268,0.08416833667334668,0.0005249657161898886,0.0012892286360061188
10,0,4,0.17370835654628866,0.16833667334669336,0.003128304301651113,0.002243378897944179
11,0,3,0.13462539423100395,0.13226452905811623,0.0006479188960601891,0.001712946276827539
12,0,4,0.23272912580949964,0.22444889779559116,0.005370797025563439,0.002909430988345048
13,0,4,0.13519674394809691,0.13226452905811623,0.001176499758226776,0.0017557151317539109
14,1,1,0.17808811240949546,0.1723446893787575,0.0034316375236873383,0.0023117855070506383
15,1,1,0.12339712669953794,0.12024048096192384,0.0014855383830781853,0.0016711073545359
16,1,2,0.12700958324217082,0.12424849699398796,0.0010989627343761816,0.0016621235138066684
17,1,2,0.17192150231233277,0.16833667334669336,0.0014808738016626227,0.002103955163976783
18,1,2,0.19765824153447512,0.19238476953907813,0.0028767354519187633,0.0023967365434782242
19,0,4,0.13183758304697027,0.1282565130260521,0.0018241932482417596,0.001756876772676413
20,1,2,0.3278214275183407,0.3166332665330661,0.007448015690193418,0.0037401452950811677
21,1,3,0.1610020026420603,0.156312625250501,0.0026077578467888695,0.0020816195447704226
22,1,3,0.14764232580591358,0.1442885771543086,0.0014707867569213053,0.0018829618946836716
23,1,1,0.19464326619431818,0.18837675350701402,0.0037830217761501157,0.0024834909111540325
24,1,2,0.15125393184740832,0.14829659318637273,0.0010732376749416738,0.001884100986093921
25,0,4,0.19761360323385077,0.19238476953907813,0.002777082629863873,0.00245175106490878
26,1,3,0.3443032423265338,0.33266533066132264,0.007721139690068786,0.003916771975142416
27,1,1,0.20427525963559123,0.19639278557114226,0.005302147599887566,0.0025803264645614062
28,1,3,0.20605394853655684,0.2004008016032064,0.003105406457200186,0.0025477404761502535
29,1,1,0.20555929141831214,0.2004008016032064,0.0026553348952971464,0.0025031549198086113
30,1,1,0.28659297255836486,0.27655310621242485,0.006675751853009664,0.0033641144929303325
31,0,4,0.1772884359701051,0.1723446893787575,0.002709418619843804,0.002234327971503814
32,0,4,0.2443262323364298,0.23647294589178355,0.004900811723712541,0.002952474720933707
33,0,4,0.08630174295266312,0.08416833667334668,0.0008635685014709126,0.0012698377778455191
34,1,3,0.25979222872502555,0.25250501002004005,0.004224791003032024,0.003062427701953469
35,1,3,0.18644729162700718,0.18036072144288576,0.003700151829169127,0.002386418354952287
36,1,2,0.20871155053982468,0.20440881763527052,0.001843443803951724,0.002459289100602444
37,0,4,0.2025924527228936,0.19639278557114226,0.00365068183159559,0.002548985320155777
38,0,4,0.1811180449224155,0.17635270541082163,0.002483958278766514,0.0022813812328273766
39,0,4,0.21146279514587168,0.20440881763527052,0.004444459188655765,0.0026095183219453986
40,1,1,0.1529989973176457,0.14829659318637273,0.0026891558277271303,0.002013248303545864
41,1,3,0.11429131140297054,0.11222444889779558,0.0005444965188536972,0.0015223659863212538
42,0,4,0.16091679114633933,0.156312625250501,0.002495737523743437,0.002108428372094896
43,1,2,0.1888905085421575,0.1843687374749499,0.0022305003369250467,0.0022912707302825807
44,0,4,0.2585592164517853,0.24849699398797592,0.0068758748314187304,0.003186347632390698
45,1,2,0.3076107540311436,0.29659318637274545,0.0074610715458973435,0.0035564961125007263
46,1,2,0.08578678565037082,0.08416833667334668,0.00040212319794551355,0.0012163257790786305
47,1,2,0.20158743059047118,0.19639278557114226,0.0027388954135821736,0.0024557496057467385
48,0,4,0.1615123638872955,0.156312625250501,0.003061539969305193,0.002138198667489319
49,1,1,0.2544130460727313,0.2444889779559118,0.00678911271865395,0.003134955398165553
50,1,1,0.1530495691557763,0.14829659318637273,0.00271892392590634,0.002034052043497239
51,1,3,0.3252547972407567,0.312625250501002,0.008863170719518034,0.0037663760202366514
52,1,2,0.08159141975962764,0.08016032064128256,0.00026493240458877313,0.0011661667137562945
53,0,4,0.0618431485051005,0.06012024048096192,0.0006607008123284987,0.0010622072118100798
54,0,4,0.06131301477009154,0.06012024048096192,0.00021649719188853597,0.0009762770972410793
55,0,4,0.20672688337409353,0.2004008016032064,0.003768027816943083,0.0025580539539440572
56,1,1,0.1687931660651756,0.16432865731462926,0.00230230125274743,0.0021622074977989034
57,0,4,0.26562506843365075,0.2565130260521042,0.005950216051281657,0.0031618263302649096
58,0,4,0.1862332834779836,0.18036072144288576,0.0035098847184969278,0.0023626773166009083
59,1,3,0.11868707757489799,0.11623246492985971,0.0008601333243775705,0.001594479320660719
60,1,2,0.1429480516270523,0.1402805611222445,0.0008669205923020859,0.0018005699125057117
61,1,2,0.16395144017341684,0.16032064128256512,0.0015912374674689421,0.002039561423382776
62,0,4,0.24097282740082782,0.23246492985971942,0.005553096862535436,0.0029548006785729635
63,0,3,0.10640136606235247,0.10420841683366733,0.0007144573102740943,0.0014784919184110345
64,0,4,0.11453180257220594,0.11222444889779558,0.0007313937098662221,0.0015759599645441438
65,1,3,0.06555760536514127,0.06412825651302605,0.00039305969501333466,0.00103628915710188
66,1,2,0.21905829229791068,0.2124248496993988,0.003989601233955261,0.0026438413645566406
67,1,3,0.1396184193065787,0.13627254509018036,0.0015386142158307823,0.0018072600005675458
68,1,1,0.24019557272843503,0.23246492985971942,0.004842990951100269,0.0028876519176153368
69,1,3,0.1317769129159264,0.1282565130260521,0.0017073504285894455,0.0018130494612848482
70,0,4,0.17337435496453166,0.16833667334669336,0.002775701099903087,0.0022619805179352197
71,1,2,0.26698235930819836,0.2605210420841683,0.003396818066999249,0.0030644991570307704
